gamma_result,ref,LP
3593.1213,3594.5532,575.59
3562.0474,3590.6904,575.6607
3547.3384,3592.3557,575.815
3537.0015,3594.2056,575.9275
3551.5405,3609.25,575.9779
3563.267,3623.3247,575.93085
3536.7131,3618.2407,575.89746
3520.3298,3603.564,576.0814
3524.7107,3597.0571,576.3435
3522.9812,3592.758,576.4351
3535.2822,3601.6484,576.4955
3558.7827,3618.808,576.5635
3556.0564,3615.1216,576.54297
3548.55,3607.9646,576.5394
3568.098,3602.264,576.53455
3585.1165,3590.159,576.32104
3593.6711,3595.336,576.03815
3603.0225,3593.1626,575.82996
3587.2156,3573.1863,575.657
3571.9587,3567.8772,575.5733
3571.5793,3562.4756,575.54297
3571.183,3554.3777,575.5382
3591.1921,3567.163,575.60864
3607.7588,3593.3677,575.63043
3581.683,3598.8418,575.6395
3558.4272,3595.9011,575.95013
3571.3062,3595.3145,576.40533
3587.829,3594.7559,576.5321
3565.915,3593.3152,576.42004
3537.6777,3585.1516,576.5587
3530.142,3571.7168,576.79865
3505.8884,3551.5112,576.9646
3471.8418,3535.732,577.0895
3419.4846,3488.7827,577.2488
3365.0664,3449.4856,577.55756
3355.5469,3454.3157,577.95184
3422.6287,3437.1594,578.41656
3549.779,3513.2378,578.6278
3643.577,3588.8726,578.5102
3675.5261,3594.7307,578.3987
3660.8105,3620.076,578.42194
3624.4895,3623.3423,578.7022
3602.286,3618.0518,579.0577
3604.0771,3622.6091,579.2266
3616.5703,3636.7427,579.265
3629.2588,3628.7063,579.28406
3614.7712,3611.8494,579.31036
3596.5212,3599.7192,579.3652
3599.7803,3594.3506,579.4269
3604.5718,3593.4932,579.3823
3624.8538,3594.764,579.3014
3643.9194,3598.0037,579.2018
3633.9045,3594.308,579.0282
3617.599,3598.4546,578.89484
3604.1548,3604.8315,578.8042
3589.5183,3605.5662,578.732
3588.6401,3602.3438,578.7098
3592.6868,3599.144,578.69666
3576.757,3597.0344,578.6367
3556.4023,3600.998,578.61066
3542.1687,3603.4685,578.6626
3532.1738,3598.8271,578.7397
3553.2107,3597.7861,578.8388
3575.1125,3594.3762,578.7596
3554.9697,3590.2493,578.57513
3535.2856,3595.687,578.57117
3538.5999,3598.2764,578.7127
3540.3057,3598.024,578.7068
3562.2292,3598.3325,578.6042
3588.8413,3587.7214,578.4018
3577.6858,3576.5728,578.1116
3578.4573,3566.04,577.9084
3589.9465,3557.2,577.6938
3577.423,3561.3896,577.3803
3584.5964,3566.8428,577.12897
3597.3503,3574.5637,576.86584
3573.5918,3577.5989,576.5148
3543.999,3567.6248,576.25745
3526.925,3559.6367,576.17303
3525.3972,3563.5642,576.173
3550.011,3567.5037,576.098
3567.1833,3565.415,575.85046
3550.235,3560.883,575.5777
3528.6895,3552.94,575.4764
3522.6882,3548.931,575.5044
3525.33,3556.655,575.482
3552.7512,3564.1125,575.4234
3579.0405,3572.0107,575.27264
3565.7173,3577.5332,575.0999
3559.5269,3577.9028,575.1013
3556.9707,3575.7144,575.10724
3543.7407,3567.2043,575.03143
3542.7695,3562.3804,574.99286
3550.1587,3564.13,575.03973
3543.672,3563.085,575.0849
3528.9148,3556.7166,575.1199
3521.007,3553.1836,575.2203
3526.3303,3552.2366,575.35565
3542.1677,3551.0676,575.4414
3551.6738,3537.664,575.4714
3548.804,3528.899,575.5702
3554.7363,3539.9814,575.733
3556.3545,3547.5786,575.8069
3545.0657,3551.94,575.83496
3568.0337,3555.5276,575.907
3582.9028,3552.9001,575.89404
3556.3557,3552.947,575.8436
3529.1082,3557.1526,575.92615
3517.348,3555.4575,576.14874
3517.048,3553.296,576.3419
3541.9092,3553.8103,576.4573
3565.7249,3548.432,576.4749
3554.7244,3546.008,576.4897
3541.9902,3545.93,576.6589
3535.7026,3544.4458,576.8872
3524.654,3555.8135,577.1172
3530.9126,3562.6824,577.4128
3549.9326,3568.9763,577.6844
3551.5996,3577.4307,577.8971
3550.6514,3589.4778,578.1457
3553.7705,3594.8591,578.3365
3554.0493,3594.4915,578.50433
3560.8975,3601.7095,578.6767
3556.903,3607.504,578.84875
3542.0996,3603.4907,579.0771
3540.1936,3597.571,579.364
3538.6855,3594.8618,579.54755
3528.3394,3592.5637,579.6774
3538.5603,3597.9106,579.88525
3551.4841,3606.1436,580.06995
3546.9285,3603.635,580.1769
3552.1848,3598.8901,580.3028
3556.6414,3596.5056,580.382
3556.854,3593.4907,580.4314
3572.7578,3598.9976,580.4958
3582.6565,3601.2925,580.5121
3574.4856,3597.5474,580.4863
3569.1362,3597.624,580.5319
3567.0903,3598.4883,580.5986
3563.4114,3596.4785,580.6477
3575.5708,3593.238,580.726
3584.593,3594.7493,580.77563
3570.3682,3595.3337,580.8189
3565.2224,3595.3274,580.9458
3567.1145,3595.2444,580.97144
3561.9268,3592.719,580.96234
3565.846,3594.2473,580.98224
3565.9417,3593.694,581.0805
3552.1316,3592.2725,581.26544
3550.9148,3596.5312,581.46716
3558.9941,3596.229,581.6474
3561.229,3592.8809,581.73706
3581.569,3593.9768,581.85175
3592.7761,3595.4211,581.8853
3576.293,3592.3142,581.884
3570.5457,3588.292,581.9702
3563.897,3585.6123,582.03485
3549.335,3580.2102,582.0601
3555.226,3578.6206,582.14026
3567.5454,3583.6963,582.22406
3564.0066,3586.7144,582.30884
3570.0322,3594.0515,582.4085
3569.1292,3600.3745,582.4429
3558.941,3600.1191,582.4815
3574.7825,3598.2559,582.57227
3588.0906,3597.2666,582.52606
3587.412,3594.5142,582.3617
3597.6208,3594.1902,582.2202
3611.3477,3594.7314,582.0553
3611.2632,3591.3027,581.81055
3623.5498,3589.7449,581.6026
3637.1406,3590.0674,581.3783
3619.835,3595.127,581.14813
3608.229,3599.6917,581.015
3610.0037,3596.953,580.99426
3609.0515,3591.9607,580.9605
3623.941,3589.976,580.954
3626.6956,3586.8386,580.96204
3594.7158,3588.8733,581.05896
3585.6738,3596.0576,581.3949
3601.08,3597.3562,581.65405
3607.9297,3589.5564,581.66016
3590.0637,3579.2856,581.69586
3578.7168,3569.5254,581.8046
3571.1072,3563.5422,581.9526
3542.5828,3551.6118,582.0615
3511.3247,3536.9143,582.1012
3462.0251,3521.838,582.05835
3424.2886,3501.991,582.11633
3424.9236,3502.8618,582.34814
3491.4324,3506.6912,582.59705
3603.8782,3574.358,582.57935
3678.2915,3623.3281,582.46576
3687.2969,3622.547,582.36163
3664.8726,3647.724,582.33203
3642.4321,3644.6995,582.3864
3617.6292,3633.0642,582.349
3611.135,3627.6047,582.24255
3610.3303,3621.8567,582.17676
3615.519,3621.4844,582.1501
3619.4927,3625.5103,582.0814
3617.0613,3624.078,581.9486
3610.3518,3623.2942,581.7919
3606.519,3623.757,581.6111
3634.7485,3626.1292,581.4507
3644.1223,3618.6797,581.1394
3606.102,3609.9158,580.7333
3584.2893,3608.4785,580.53345
3585.6292,3604.3655,580.40717
3586.3088,3600.2637,580.0908
3604.4663,3598.355,579.713
3613.9565,3588.5388,579.3336
3594.7432,3575.811,578.95154
3585.4194,3565.365,578.68353
3583.9426,3559.4143,578.4304
3578.749,3569.8403,578.1314
3590.688,3580.58,577.8841
3595.3655,3569.4731,577.63666
3576.8928,3555.9807,577.4022
3563.1794,3551.8674,577.2832
3558.7502,3549.2817,577.2369
3556.383,3559.132,577.1868
3565.5576,3566.5022,577.156
3565.5134,3568.799,577.1197
3545.2905,3570.9949,577.10187
3545.2625,3575.1934,577.1885
3551.8228,3578.7703,577.2231
3548.6921,3584.8977,577.19604
3554.2732,3591.057,577.2434
3549.788,3584.6384,577.3328
3533.5713,3574.54,577.4662
3532.641,3562.8374,577.64105
3536.498,3554.3152,577.74817
3535.5427,3549.5254,577.77026
3533.9785,3547.1265,577.86743
3531.9375,3561.0586,578.05304
3527.9136,3574.3528,578.23584
3534.5251,3583.5688,578.35474
3547.9126,3586.755,578.38403
3551.9236,3586.4058,578.3542
3554.7507,3587.9336,578.3943
3550.0195,3579.8765,578.49817
3539.0735,3573.0745,578.6819
3536.6128,3578.1301,578.88586
3540.5261,3586.182,579.0723
3541.4736,3592.9917,579.24536
3537.7832,3595.3208,579.45337
3537.3474,3583.889,579.7336
3541.2732,3572.9238,580.00793
3543.6587,3576.847,580.206
3547.9104,3584.809,580.4087
3551.7559,3592.2295,580.66455
3554.2322,3594.8362,580.9343
3552.4963,3583.8118,581.18756
3545.617,3573.7188,581.44946
3542.3318,3578.6204,581.7438
3544.656,3584.6658,582.0503
3548.5986,3587.7996,582.353
3553.7844,3590.1572,582.6357
3560.7874,3582.5325,582.88605
3563.1682,3575.1257,583.1073
3558.0469,3581.5151,583.33325
3554.174,3585.4617,583.6039
3565.8672,3584.4976,583.91394
3586.6372,3584.826,584.1211
3593.3372,3578.9631,584.20734
3584.2744,3575.1733,584.3211
3581.2346,3583.0066,584.56323
3587.5005,3587.4092,584.8167
3592.453,3589.6377,584.9949
3599.9019,3591.9814,585.13544
3604.9192,3584.5437,585.2554
3591.3481,3578.9934,585.39154
3576.0168,3589.6199,585.6029
3571.3887,3595.9011,585.8611
3578.7102,3602.107,586.0749
3619.2432,3616.9128,586.21576
3639.0217,3629.5298,586.17236
3616.4421,3631.78,586.1063
3606.1692,3630.0017,586.21783
3595.8372,3625.574,586.36865
3586.415,3624.5713,586.47095
3618.757,3635.6282,586.57416
3640.814,3646.8347,586.52527
3622.7207,3644.9448,586.39905
3612.4106,3635.7346,586.43976
3598.3137,3629.63,586.5353
3583.3787,3632.1042,586.62195
3612.913,3643.2375,586.73096
3636.2896,3651.6816,586.6844
3619.101,3647.728,586.54297
3611.6343,3635.8022,586.5843
3608.9722,3629.5293,586.70355
3609.007,3634.0964,586.73926
3635.891,3644.8154,586.7212
3644.5508,3652.9238,586.6323
3618.6968,3649.4934,586.58844
3613.3435,3637.6748,586.644
3611.9526,3626.649,586.5891
3604.5225,3626.874,586.4524
3633.9678,3639.3484,586.43506
3651.0498,3650.5327,586.45325
3624.6624,3648.5042,586.51044
3613.8022,3637.6907,586.6015
3612.411,3630.166,586.71936
3607.3232,3633.829,586.8304
3630.1443,3644.2554,586.9448
3643.2832,3652.0085,587.00806
3621.36,3649.3186,587.01764
3607.1697,3632.6226,587.1011
3599.5457,3624.7876,587.1913
3601.4863,3626.7622,587.2421
3631.6277,3633.7617,587.2514
3644.7144,3645.6724,587.1706
3624.1472,3644.492,587.0799
3619.4614,3629.847,587.1415
3630.7776,3621.1182,587.1313
3626.8638,3625.6777,586.9274
3638.849,3637.0444,586.7291
3656.3804,3651.0325,586.56335
3640.0898,3650.8193,586.28467
3623.278,3633.7952,586.06604
3615.8389,3622.5205,585.9685
3610.21,3630.5437,585.8867
3631.7205,3644.52,585.8346
3651.7432,3651.3523,585.668
3635.603,3646.34,585.4083
3620.8013,3637.9783,585.3344
3620.7588,3637.1538,585.42145
3618.0315,3641.5845,585.49585
3635.8015,3648.815,585.58936
3650.4524,3654.0374,585.6718
3639.2954,3647.7847,585.7551
3637.972,3637.2627,585.9748
3653.96,3634.7686,586.14966
3651.7395,3626.969,586.1079
3617.8662,3620.0242,586.10376
3600.0466,3625.2292,586.37634
3582.3147,3625.8926,586.6353
3547.3389,3623.9924,586.84235
3522.0425,3614.3982,587.0342
3486.3877,3579.6296,587.18713
3452.698,3544.9338,587.3755
3444.3418,3532.3494,587.6669
3516.9216,3550.601,588.27625
3638.2551,3623.2168,588.4869
3699.9495,3649.158,588.3125
3708.8533,3663.9944,588.174
3691.37,3690.5564,588.279
3668.623,3677.7112,588.5422
3648.2952,3672.7573,588.71936
3648.2358,3681.886,588.80927
3663.7588,3696.153,588.8611
3680.8794,3687.8064,588.88403
3673.4602,3674.2712,588.8435
3659.7087,3658.8848,588.82587
3657.0122,3649.0784,588.8423
3662.045,3659.8096,588.81683
3692.8037,3673.7505,588.73785
3695.7686,3684.0974,588.5298
3662.484,3680.045,588.32135
3643.7637,3667.5098,588.28076
3640.1685,3663.7654,588.2642
3648.2644,3670.8179,588.1282
3677.4446,3679.8838,587.8969
3682.1155,3673.5515,587.57355
3657.3577,3660.7834,587.28595
3646.0469,3642.696,587.1342
3627.5295,3631.1326,586.9621
3622.4172,3635.3113,586.80334
3652.9912,3639.9583,586.65436
3658.401,3639.2146,586.3663
3625.9558,3634.925,586.088
3609.16,3627.0017,586.0082
3609.7852,3622.896,585.98
3612.388,3636.987,585.83875
3638.499,3650.9895,585.6576
3655.7546,3645.9492,585.4074
3647.4875,3634.6978,585.11523
3644.0886,3627.6243,584.8542
3639.6147,3625.3545,584.5958
3633.3647,3627.9617,584.34924
3647.273,3625.0398,584.1567
3643.8125,3621.7542,583.9304
3602.6665,3621.6477,583.7419
3578.298,3626.9207,583.77484
3572.5198,3630.454,583.86694
3568.8518,3629.9785,583.8745
3574.0967,3626.7493,583.86743
3579.6665,3622.198,583.9134
3573.3684,3622.386,583.9344
3573.821,3623.6255,583.94525
3576.202,3624.1016,583.9047
3574.1086,3629.961,583.8486
3581.4102,3636.3762,583.8888
3578.8123,3632.6504,584.0083
3567.2393,3624.6462,584.18494
3569.2502,3613.6917,584.38135
3570.3328,3611.8308,584.55206
3569.2302,3618.999,584.7118
3578.2737,3619.6504,584.9333
3578.0398,3619.0781,585.1662
3567.4788,3619.1062,585.412
3569.409,3613.9023,585.6589
3570.8506,3613.1836,585.9004
3567.3645,3619.107,586.1368
3574.3335,3618.9805,586.4385
3575.358,3618.0557,586.7387
3567.4558,3618.429,587.04193
3571.3398,3621.9604,587.3533
3574.79,3622.5305,587.60425
3575.1973,3627.4573,587.8326
3593.4165,3635.3823,588.0585
3603.583,3630.926,588.1951
3591.7334,3620.3735,588.2646
3600.1667,3606.9043,588.37476
3624.1782,3603.1562,588.40094
3633.9663,3612.26,588.27637
3651.4768,3617.1113,588.1015
3656.34,3617.8804,587.89465
3634.726,3617.3542,587.708
3628.8203,3620.1377,587.6267
3639.5981,3623.1208,587.56555
3641.974,3621.3,587.42883
3653.5496,3619.444,587.29846
3660.364,3619.3062,587.18335
3649.6995,3620.3943,587.06165
3649.4321,3622.1467,586.95825
3659.19,3623.003,586.8108
3666.5334,3635.3145,586.60785
3680.9966,3647.5928,586.32745
3679.051,3656.7683,586.0164
3651.9563,3660.9583,585.72296
3628.9832,3655.5137,585.55396
3602.489,3651.6663,585.4535
3585.9692,3644.3713,585.42786
3587.977,3636.5115,585.43225
3586.9924,3631.2068,585.4098
3572.2314,3627.5464,585.41455
3580.1404,3626.1235,585.51666
3608.1484,3627.6384,585.5815
3615.9844,3632.738,585.48065
3633.0862,3633.675,585.4045
3648.492,3632.4019,585.34595
3633.5435,3632.2402,585.24243
3621.7534,3631.084,585.2133
3621.5657,3633.9187,585.2046
3625.4902,3636.6855,585.1675
3643.0564,3632.6252,585.06555
3639.8262,3624.8772,585.13855
3609.0544,3620.9512,586.4559
3608.61,3623.0017,587.59564
3627.784,3623.9197,588.181
3638.3315,3626.1416,589.1269
3663.1914,3627.8977,590.42865
3676.4812,3633.1619,592.1294
3660.1672,3635.1753,593.1581
3659.5635,3641.4194,593.2009
3674.9846,3650.8237,591.88696
3676.124,3660.584,590.6299
3680.7534,3667.942,588.55865
3674.5217,3672.412,586.5214
3641.3508,3672.61,584.9807
3628.3232,3662.4731,583.4221
3637.7864,3656.1543,582.43665
3641.7236,3646.7368,581.6887
3653.8706,3637.8926,581.31616
3654.7231,3634.2617,580.9723
3625.8093,3634.96,580.64996
3615.5847,3649.4397,580.66437
3628.9124,3657.6714,580.8832
3636.3215,3662.7664,581.1794
3650.7275,3672.1492,581.30444
3652.5908,3680.4617,581.5716
3621.408,3681.5557,581.9812
3613.6519,3678.2708,582.8122
3636.2803,3677.8386,583.93164
3648.1584,3681.705,584.98505
3660.763,3686.4102,586.58374
3663.8171,3686.222,588.1262
3639.854,3683.2566,589.7805
3637.2751,3680.874,591.5189
3664.5461,3681.924,593.4312
3676.6162,3690.878,595.1908
3689.6785,3700.1382,596.7079
3698.9897,3699.1306,598.04333
3675.6453,3693.9297,599.3976
3662.6738,3691.7043,600.37744
3675.0505,3692.883,601.33813
3682.1907,3688.2632,601.9441
3666.5398,3681.673,601.8844
3644.8752,3669.0881,601.89325
3630.13,3658.354,601.75977
3600.2322,3640.6636,601.004
3556.2012,3610.848,600.11804
3516.2222,3572.9177,599.4033
3473.887,3534.202,598.6174
3449.2048,3511.483,596.66376
2065.2795,2928.3933,593.7364
538.8058,2180.1375,595.45605
510.21765,1547.9954,599.06525
1230.3347,1417.6344,599.9981
2039.0924,1982.5458,596.04297
2413.2402,2323.1536,592.88306
2756.4478,2627.8376,594.4733
3037.9995,2914.375,597.36084
3185.6907,3075.184,596.409
3259.585,3181.3914,594.5056
3335.0515,3233.7812,593.8568
3413.1616,3306.4163,594.51624
3443.7585,3365.0225,595.38666
3451.7292,3408.964,595.4352
3483.3958,3453.1404,594.7475
3525.4312,3490.796,594.2174
3553.44,3480.4336,594.0229
3565.7446,3491.2827,594.44885
3568.9749,3505.8435,595.0566
3572.8743,3517.5718,595.0906
3582.8638,3554.562,594.774
3579.4167,3572.8015,594.64294
3575.8748,3570.2346,595.09143
3584.0645,3573.2605,595.83325
3586.1157,3571.8335,596.3206
3592.4282,3573.37,596.40857
3601.1165,3578.057,596.4026
3594.7178,3572.6704,596.8216
3589.8608,3571.3743,597.6764
3600.2388,3585.6086,598.49536
3613.862,3606.8372,598.91254
3628.984,3626.1184,598.93054
3646.2478,3642.2341,598.8932
3651.5278,3638.9004,599.2268
3650.6946,3615.341,599.7796
3649.8137,3608.8997,600.2158
3646.4844,3610.3772,600.3276
3660.3643,3619.1958,600.1148
3684.6443,3640.979,599.81757
3682.6787,3638.3752,599.8706
3671.3257,3615.4148,600.3039
3667.141,3607.6345,600.6192
3661.13,3608.9268,600.379
3671.84,3620.4438,599.64874
3696.2498,3643.431,598.98486
3699.3235,3640.5674,598.9706
3685.2188,3615.742,599.19965
3670.9756,3610.819,598.8708
3650.944,3612.5972,598.0784
3646.0432,3612.4014,597.6731
3659.6106,3614.3193,597.5473
3662.45,3604.6033,597.1932
3656.1052,3590.222,596.6384
3644.7292,3590.1707,596.15216
3635.8015,3596.9324,595.8449
3648.114,3610.2197,595.4792
3665.878,3635.755,595.08057
3664.9414,3636.3694,594.6781
3656.447,3618.6294,594.35834
3652.3342,3612.8882,594.1428
3648.7932,3613.8215,593.9352
3643.0276,3622.548,593.72986
3641.5706,3642.9666,593.5813
3640.3782,3642.8945,593.47455
3638.953,3633.191,593.3777
3642.2324,3633.3735,593.28546
3641.461,3625.971,593.1501
3637.8533,3628.0552,593.01996
3641.1106,3651.9436,592.91174
3644.6384,3656.3125,592.757
3641.8647,3651.6956,592.5434
3640.01,3652.6292,592.2882
3636.3215,3645.3489,592.0304
3628.594,3644.3608,591.7786
3625.4368,3647.934,591.57715
3623.184,3638.6597,591.40704
3618.1145,3634.7676,591.256
3615.5981,3639.1543,591.1212
3611.8254,3636.5479,591.0063
3623.2788,3637.5298,590.9329
3644.3167,3635.4973,590.7831
3642.2444,3627.5508,590.5488
3633.07,3621.0708,590.3886
3637.6724,3620.9683,590.38025
3644.977,3618.0388,590.3291
3660.5862,3623.9167,590.1956
3682.4915,3651.135,589.97003
3686.5583,3653.6218,589.6902
3674.8408,3641.417,589.4409
3657.4912,3644.451,589.2816
3641.7075,3642.1816,589.19543
3634.7014,3645.998,589.13544
3633.4734,3670.3293,589.11
3630.571,3671.5566,589.09875
3627.5786,3659.5571,589.1295
3628.0771,3663.669,589.16736
3626.0884,3670.8875,589.20215
3625.1362,3680.9067,589.2588
3624.0317,3691.107,589.33093
3610.4553,3684.758,589.4292
3605.1519,3667.4124,589.6099
3619.5925,3659.523,589.7918
3629.0488,3651.2798,589.8573
3638.6863,3655.2158,589.8163
3660.0073,3677.7212,589.869
3663.6377,3674.0115,589.9007
3653.2327,3657.9592,589.93915
3653.1426,3655.4348,589.994
3655.4954,3648.086,590.04364
3668.53,3655.3699,590.03613
3686.4778,3682.717,590.002
3676.5605,3680.9773,589.9038
3666.352,3673.2495,589.8611
3665.161,3677.8757,589.8529
3648.869,3666.5996,589.7926
3642.2793,3668.0789,589.7672
3656.9978,3685.8115,589.7098
3661.1655,3683.9421,589.4787
3659.2744,3665.0427,589.1927
3658.6257,3651.41,588.9939
3642.5137,3643.5063,588.8953
3634.8328,3648.9526,588.96075
3649.275,3673.1775,589.0587
3654.5857,3673.9397,588.9946
3654.4226,3660.6987,588.9222
3655.7834,3663.2856,588.90967
3641.3052,3658.6472,588.95703
3635.4192,3663.857,589.1654
3651.647,3684.9888,589.4846
3653.4534,3688.6816,589.63873
3635.5999,3687.6333,589.7663
3623.823,3687.3484,590.10803
3620.0815,3684.5227,590.5866
3636.8984,3695.5125,590.9694
3662.465,3714.4229,591.1188
3660.7095,3711.4277,591.11816
3652.5754,3688.3464,591.2715
3656.1292,3676.738,591.5038
3667.5444,3666.554,591.5952
3659.8767,3651.353,591.4783
3650.3105,3644.4934,591.4562
3655.8298,3641.0781,591.5939
3631.613,3626.6023,591.67303
3592.271,3610.4167,591.77014
3550.7678,3595.2651,591.9551
3504.0876,3572.9575,592.2918
3470.1277,3563.3914,592.81537
3494.4172,3564.6045,593.5236
3611.6433,3646.742,594.10333
3724.539,3698.598,594.27734
3752.4937,3701.2905,594.147
3732.7197,3723.8545,594.2003
3715.7942,3709.3423,594.62146
3705.3442,3696.4146,595.0479
3678.3298,3689.463,595.2449
3685.095,3699.393,595.4735
3708.008,3719.6133,595.6713
3703.785,3716.9153,595.7546
3690.4043,3708.9011,595.8436
3675.3086,3706.3433,595.97955
3669.4175,3696.5718,596.1466
3688.2532,3707.3809,596.32275
3716.6248,3729.947,596.37915
3712.0938,3727.8066,596.3079
3695.6194,3713.3591,596.25494
3689.7327,3701.0437,596.29816
3682.7673,3692.2139,596.326
3697.7239,3703.7085,596.3395
3721.942,3720.438,596.27594
3712.3987,3716.6228,596.12805
3693.5776,3708.8206,596.0389
3681.648,3702.2874,596.04724
3669.172,3695.4133,596.0558
3687.5356,3704.9675,596.0577
3720.9238,3721.0586,595.944
3717.729,3714.0166,595.7296
3688.5618,3697.996,595.5673
3668.1475,3688.705,595.5826
3660.3098,3676.4084,595.64996
3681.6555,3680.2837,595.65295
3716.4922,3701.5874,595.49365
3718.5413,3704.4233,595.22095
3698.9219,3702.239,594.9852
3675.5813,3699.7031,594.8849
3657.5925,3691.4866,594.87427
3676.8938,3703.4475,594.87384
3713.378,3722.2424,594.71277
3715.9092,3720.0088,594.3803
3695.7358,3705.6245,594.101
3672.2305,3693.392,593.96985
3653.9536,3686.8838,593.9194
3672.8484,3698.7097,593.8683
3709.1257,3715.6577,593.64825
3711.2124,3708.8726,593.2852
3690.5444,3697.7354,592.98315
3667.7058,3692.341,592.81573
3649.714,3687.5884,592.69385
3667.098,3701.6099,592.5421
3701.2485,3721.5803,592.2783
3701.4988,3719.5454,592.0156
3681.964,3707.102,591.82477
3663.135,3694.6316,591.6506
3644.514,3678.953,591.47876
3649.0164,3686.2366,591.29626
3667.3904,3706.4104,591.0698
3662.3984,3698.6963,590.7709
3653.9146,3677.178,590.6491
3667.0173,3671.5032,590.5852
3673.4421,3659.8572,590.32874
3675.2444,3652.8003,589.99457
3679.4072,3662.9045,589.77344
3645.4644,3657.567,589.6804
3610.8335,3646.1387,589.8308
3623.823,3649.7903,590.0731
3639.8923,3649.6316,590.05554
3648.539,3649.2163,589.93646
3663.9128,3658.937,589.943
3659.5579,3650.5989,590.0653
3640.8435,3638.6096,590.2021
3648.7488,3636.7249,590.3378
3667.6611,3637.1938,590.3928
3686.2964,3650.1196,590.39075
3706.299,3679.2803,590.4236
3697.9707,3688.849,590.46686
3671.9004,3682.0432,590.5602
3653.567,3680.93,590.7048
3636.7288,3682.846,590.8869
3633.7197,3694.1028,591.1271
3652.6572,3711.9429,591.3753
3654.6619,3709.1912,591.4941
3640.8628,3688.0637,591.5475
3655.0315,3678.4375,591.6245
3675.1018,3678.1672,591.62616
3683.2935,3686.0603,591.5268
3694.5935,3704.02,591.4256
3673.9941,3699.2422,591.3605
3639.012,3669.7036,591.3861
3648.2778,3664.2576,591.5218
3669.0251,3671.3474,591.549
3678.7976,3679.9978,591.4478
3692.3945,3700.6409,591.3766
3675.2542,3701.456,591.3588
3645.3506,3694.8425,591.46234
3656.0574,3697.5654,591.6461
3674.7625,3704.086,591.6801
3687.0012,3718.8557,591.601
3704.9556,3732.3386,591.5327
3692.001,3722.9607,591.47437
3665.819,3701.78,591.47424
3655.976,3694.0674,591.5102
3651.7583,3697.514,591.5287
3668.0374,3709.8958,591.5423
3693.3108,3729.922,591.4874
3681.513,3724.4575,591.40564
3654.9514,3702.593,591.4568
3654.6108,3699.8882,591.7358
3662.7783,3702.6328,591.84454
3677.4473,3707.2117,591.8398
3697.7937,3713.4175,591.8561
3685.0215,3705.0796,591.8995
3656.0227,3694.764,591.99274
3647.5027,3695.2358,592.0852
3649.8345,3683.97,592.1851
3665.094,3684.0576,592.30304
3684.5742,3697.522,592.3531
3674.4854,3686.5632,592.3502
3658.5151,3672.5676,592.3966
3666.4827,3672.485,592.43945
3667.774,3661.1646,592.4064
3671.0198,3662.3118,592.39667
3689.9673,3685.8582,592.44183
3686.0132,3685.8713,592.5114
3656.9033,3681.8481,592.5919
3645.1465,3688.4387,592.7737
3649.5134,3699.5789,592.9674
3664.2988,3716.612,593.1077
3686.1304,3734.8503,593.1717
3676.2795,3728.3303,593.0705
3646.4124,3701.6038,593.0629
3638.1646,3697.3618,593.25714
3643.1174,3705.2202,593.47406
3660.1816,3714.431,593.5802
3685.883,3729.182,593.57806
3677.803,3723.1536,593.4892
3648.45,3702.3784,593.50183
3643.0327,3698.365,593.6985
3654.999,3702.0454,593.8314
3679.8862,3707.479,593.79553
3699.2158,3725.4045,593.6981
3685.2678,3725.2861,593.6454
3669.6082,3700.9075,593.785
3675.159,3689.9912,593.8815
3691.5557,3688.3772,593.73395
3663.473,3675.2698,593.4473
3629.0986,3676.1392,593.456
3630.9543,3675.5227,593.7304
3607.1099,3656.768,593.7377
3577.7522,3642.5776,593.6463
3549.805,3610.4531,593.71387
3500.8206,3575.103,593.8482
3481.7856,3566.7349,594.2572
3522.0674,3573.9133,594.7033
3626.0613,3666.3853,595.03735
3730.5405,3724.3376,594.91504
3767.3237,3729.2554,594.6484
3748.3147,3754.0134,594.4744
3717.4084,3743.2622,594.5474
3703.397,3727.4697,594.729
3691.7183,3720.447,594.7514
3705.8008,3732.9375,594.73535
3719.1177,3740.534,594.7122
3688.417,3728.6006,594.67847
3653.7112,3707.224,594.7627
3642.6804,3694.4146,594.9516
3641.89,3684.702,595.07477
3661.8347,3684.8643,595.1506
3691.601,3695.5554,595.2151
3689.16,3694.1396,595.2309
3679.9111,3691.6758,595.28186
3683.4736,3686.3462,595.3484
3676.3267,3673.529,595.35864
3674.8022,3676.2927,595.41187
3687.4204,3695.2517,595.52747
3685.791,3697.6714,595.5883
3674.11,3693.37,595.6019
3661.5972,3690.083,595.62714
3649.5508,3675.8564,595.71545
3658.6597,3671.4456,595.87634
3675.544,3682.93,595.98157
3667.6943,3683.479,596.00323
3657.0203,3681.1196,596.0563
3653.2607,3679.5066,596.15393
3644.7559,3666.4622,596.2604
3658.1758,3666.922,596.40515
3677.6416,3680.6155,596.48615
3670.6143,3681.3752,596.49243
3663.3613,3685.3896,596.5417
3664.6868,3687.7107,596.63245
3663.428,3683.028,596.713
3680.0151,3689.3298,596.7828
3698.5576,3700.3076,596.7728
3690.3186,3694.9849,596.6944
3679.5964,3701.3193,596.66364
3677.6985,3708.4146,596.6524
3669.1418,3694.356,596.59436
3660.7957,3693.0544,596.5453
3662.1997,3701.2363,596.5456
3655.5342,3700.9966,596.5184
3652.812,3705.7178,596.46124
3663.7668,3703.7144,596.3596
