gamma_result,ref,TiDE_pred,LP
2429.681,2430.8425,2400.6016,528.60223
2411.4534,2438.682,2437.741,526.85864
2439.397,2438.0503,2403.615,526.76996
2417.4065,2438.6824,2420.8044,526.48944
2387.393,2441.9456,2400.3792,526.1713
2373.5757,2428.8845,2379.5732,525.8015
2406.4204,2422.9614,2371.7512,525.5538
2404.3523,2422.7078,2416.8005,525.4118
2423.9407,2411.003,2418.0415,525.3342
2404.7688,2407.765,2424.3113,525.3394
2380.9155,2408.148,2400.3506,525.6111
2372.593,2408.9565,2389.6292,525.91254
2409.9407,2416.4043,2395.4688,526.27563
2406.466,2432.3755,2445.4055,527.5787
2424.643,2437.3142,2447.3704,529.5637
2422.108,2447.0508,2470.9697,533.8421
2439.4373,2456.747,2486.309,540.3476
2462.993,2456.2456,2515.0928,543.04913
2537.1477,2461.718,2555.5251,544.83234
2525.164,2457.5132,2616.8088,547.7708
2586.46,2446.1157,2526.3682,543.2561
2537.1536,2434.1428,2566.5176,543.1128
2533.8406,2425.7012,2497.5935,543.13934
2496.443,2432.518,2505.9856,542.25604
2551.975,2445.964,2470.567,542.0283
2509.211,2466.1663,2561.9023,544.0891
2583.7358,2479.3938,2487.748,545.8191
2540.9753,2481.9294,2571.8357,546.1807
2559.4592,2487.4907,2502.02,545.5105
2520.1296,2478.1194,2531.2861,544.56433
2587.2737,2479.2664,2474.7766,542.749
2542.258,2477.6821,2581.681,544.9174
2585.0815,2466.7126,2518.5654,545.0708
2541.7747,2466.2544,2568.1072,546.17413
2570.291,2458.704,2517.0935,547.19147
2527.4387,2456.4058,2571.6694,548.47144
2590.3992,2460.9495,2505.9648,546.6399
2561.7246,2462.425,2609.5137,546.2214
2613.8003,2462.4336,2566.0242,545.86884
2557.6025,2462.378,2621.5945,546.9622
2611.9119,2467.6868,2572.464,555.26556
2587.726,2471.3787,2642.9082,557.79517
2656.4563,2488.0217,2619.8655,558.75586
2599.2756,2504.1611,2710.122,558.4244
2654.7122,2513.319,2596.766,555.40265
2599.106,2515.2676,2688.4407,556.53204
2627.4617,2516.5657,2615.4707,556.25366
2590.0383,2512.8176,2677.0671,556.2086
2643.6448,2515.7683,2643.8755,557.8673
2634.8914,2522.4607,2708.6853,557.6637
2695.6902,2521.8616,2673.9773,554.5601
2678.7136,2521.45,2758.51,550.2941
2673.714,2520.7622,2687.2969,546.7153
2592.159,2518.0476,2724.219,546.2501
2640.371,2517.2517,2571.206,547.64984
2587.0745,2512.351,2634.3633,545.6515
2568.4963,2509.9333,2571.3103,544.18884
2536.6248,2504.434,2573.2751,543.1865
2567.0222,2497.6194,2546.3247,542.1283
2511.3235,2492.492,2626.267,540.53595
2537.664,2464.1963,2544.2773,538.6922
2457.3977,2441.1028,2535.4268,535.34375
2415.484,2207.894,2330.7375,532.51355
2352.421,1858.8933,2253.285,529.06
1455.1376,1476.8383,2249.9924,526.78345
400.0,1275.1682,1388.4792,526.72815
400.0,1360.8392,1220.0426,530.30304
1262.1631,1653.039,1462.1501,535.3792
1852.063,2009.9562,2343.18,530.5689
2166.0137,2277.4744,2885.586,522.4048
2443.3088,2491.0906,2599.2004,524.6653
2676.6572,2667.1375,2547.3113,533.1362
2868.4258,2825.2231,2854.428,535.0059
2914.952,2917.8408,3043.9993,533.49585
2947.0125,2981.9766,3019.7805,532.6799
2984.2366,3019.302,2941.435,534.6087
3005.5745,3057.5054,2935.6965,536.9945
3036.2283,3082.6768,3022.6794,537.5324
3101.4688,3106.077,3100.331,536.9845
3087.561,3111.557,3139.2502,536.0394
3099.4348,3117.0776,3102.0674,536.34814
