gamma_result,ref,LP
3447.4147725183243,3446.8694,565.9773
3457.867325334194,3445.0303,565.936
3453.5485425715187,3446.1506,565.65015
3444.075389418832,3442.323,565.4039
3443.7345145525105,3442.534,565.42554
3439.3306289039574,3447.752,565.5747
3437.9095775073392,3448.0508,565.8393
3448.4783469318645,3448.8713,566.1534
3446.9930500437904,3449.0278,566.1716
3439.1831882266056,3446.7793,566.1978
3441.9542698731293,3445.0496,566.39557
3439.514732299388,3448.2043,566.5871
3439.419197321206,3446.8064,566.80676
3452.575121699468,3443.7603,566.9416
3454.2440330177465,3445.0708,566.75494
3456.1634009552627,3443.2588,566.50446
3459.838522062353,3445.7158,566.2784
3454.444700467713,3454.1108,566.1819
3462.1267999481342,3453.8296,566.21423
3474.4277820736443,3450.4097,565.923
3466.976323747545,3447.982,565.2523
3451.470609510222,3444.6465,564.7369
3443.9008737224585,3446.3804,564.6892
3443.3960120156335,3452.4297,564.9721
3448.620278903025,3452.9495,565.2455
3459.5941574256376,3448.7043,565.25256
3461.482305589876,3446.3618,564.91547
3457.037535611352,3444.5564,564.5125
3457.344871437048,3445.6438,564.27344
3450.1311948528282,3451.4817,564.1724
3447.7654516406415,3453.3467,564.3085
3463.0471012973117,3453.8296,564.4984
3471.1756250400895,3453.5654,564.24756
3474.535330021017,3449.962,563.7134
3475.892036804852,3448.0652,563.0651
3460.1559402161856,3448.543,562.40625
3448.6833949258616,3449.2966,562.2081
3452.5207531020947,3452.3313,562.36725
3448.4549593301745,3454.8945,562.45013
3431.6803070403535,3453.4436,562.60956
3426.891982994328,3449.4277,563.1171
3437.2199860024402,3447.0417,563.6563
3427.2356265045937,3443.686,563.8083
3419.6892820283138,3436.8457,564.0866
3423.293600679117,3432.4978,564.4455
3405.3771959076275,3417.8298,564.2869
3385.068739538512,3400.2876,564.19006
3350.069593005428,3387.9583,564.3142
3291.114875629412,3377.1072,565.08856
3271.7314863518477,3409.222,568.33234
3330.539967884016,3431.0828,572.47253
3464.9172597507877,3466.1138,575.83997
3586.8535492684696,3497.2292,576.4031
3621.7214051372603,3494.1655,573.7767
3585.807865344554,3501.1453,570.72235
3543.864692496625,3503.6125,568.8113
3522.038040648074,3503.63,567.9579
3504.7374476366963,3504.2812,567.6109
3498.6799871471912,3504.2412,567.6807
3490.4231236763317,3490.9978,567.5018
3477.5453498231336,3480.9158,567.29193
3475.2599416847884,3470.6443,567.1595
3484.245909856276,3465.0234,566.9266
3492.074962234972,3463.6675,566.4147
3490.9788485558192,3460.4624,565.62384
3485.7710719315014,3455.0425,564.74255
3470.3739736349116,3449.9258,563.8747
3443.2591882679158,3445.8933,563.32184
3429.159675846626,3443.94,563.4369
3424.3217426900246,3445.2632,563.91064
3427.643887748207,3443.0137,564.41364
3424.729679950147,3443.6924,564.83636
3407.3303740317015,3442.8772,565.32556
3402.286576742913,3441.8726,566.2661
3420.427975818262,3443.1826,567.3387
3450.309333161845,3444.0208,567.9129
3468.8720659660967,3443.9963,567.70374
3479.231427272983,3443.3865,567.04456
3477.10710394038,3443.55,566.15454
3469.3025673147094,3443.8965,565.3608
3476.630016574143,3446.1003,564.83765
3481.6637685742953,3446.325,564.08765
3473.9515106282397,3444.222,563.15784
3465.976273188884,3443.2,562.4331
3450.2023686943885,3440.3452,561.83105
3424.6081412548465,3440.8467,561.667
3416.2790471987337,3442.0613,562.2034
3415.34237095399,3443.7773,562.94476
3416.320372452544,3444.8608,563.715
3417.458507779518,3447.3428,564.5226
3411.014744219968,3448.408,565.32495
3408.265347581772,3444.3662,566.1955
3417.368858561362,3443.659,567.1174
3419.0737910230446,3443.867,567.787
3417.949051666524,3442.2107,568.389
3419.5327752263333,3443.7363,569.0751
3417.4600319867086,3441.9543,569.6609
3422.166952069453,3438.1663,570.20917
3427.1288003955906,3437.5925,570.61597
3428.726205848343,3436.0728,570.85767
3432.3393350239758,3434.578,571.0318
3431.7045148880825,3435.0637,571.12775
3429.4246357956827,3436.2322,571.28284
3454.6229603080037,3438.6824,571.56476
3483.2722708078027,3444.0623,571.2817
3487.8328772618815,3445.7764,570.30383
3479.2891415396007,3443.9736,569.2233
3472.2221348637668,3443.3843,568.38074
3460.5719001518573,3440.6326,567.63464
3440.474738936071,3438.785,567.14825
3430.5273671150535,3440.023,567.2277
3433.822307663152,3442.3933,567.5902
3443.0131005760804,3441.9973,567.8156
3440.194509606711,3443.5696,567.8395
3432.054371413479,3444.0942,567.97797
3450.1456503936433,3441.6692,568.26636
3474.7777786653214,3442.6724,568.06305
3479.1526161333613,3441.7542,567.1959
3471.1667360761994,3438.489,566.1868
3464.2824363102773,3436.9614,565.3777
3451.239577634251,3433.9167,564.65607
3445.981961251857,3433.43,564.2723
3460.691645726277,3436.553,564.08594
3467.8768126940627,3439.687,563.5532
3461.5102185311944,3440.3096,562.86957
3460.9244041269244,3441.4287,562.4119
3456.378901728207,3440.0754,561.91113
3447.418446726093,3436.3616,561.43494
3453.316581896027,3437.9482,561.24945
3456.900682990468,3437.6968,560.8626
3451.1528160613975,3435.768,560.339
3452.545163563942,3436.6958,560.0161
3453.2194578844105,3434.6597,559.5784
3450.8630548814026,3433.4536,559.09735
3454.0265497035807,3436.0955,558.7601
3453.8633699408374,3434.6982,558.2812
3451.4619060669493,3432.9224,557.76953
3447.252746337158,3432.7583,557.32404
3426.3924024871912,3430.1936,556.91736
3393.1156020501594,3431.5374,557.12384
3383.7411985761737,3435.314,558.3
3393.907072943908,3437.1978,559.6868
3400.2278238212066,3438.2,560.78864
3400.9236669249312,3437.4521,561.72095
3392.896191117239,3434.831,562.58215
3382.2228049777686,3432.5625,563.61426
3386.597958446431,3433.0662,564.9429
3390.2640531343145,3435.1558,566.17816
3399.6636027560726,3435.36,567.3252
3420.7735356602107,3437.54,568.2825
3428.166515009607,3437.7136,568.67834
3436.5801984902123,3444.6743,569.1217
3455.466758267938,3455.9805,569.64746
3466.9220074162868,3472.978,570.11316
3494.1524669210276,3482.9539,570.5436
3533.7675176475486,3487.8218,570.3559
3526.0634393167984,3486.2488,569.0838
3499.900377114029,3481.971,568.0214
3487.5747642534225,3486.8396,567.81213
3479.801292681299,3497.1338,568.145
3495.950958751942,3501.3115,568.7474
3520.472807211716,3503.5637,568.92975
3515.70913593342,3499.132,568.34515
3491.805101101183,3491.4287,567.75946
3474.047038538688,3494.0603,567.9203
3470.630653366162,3501.0251,568.695
3492.6326119456844,3503.8865,569.5759
3520.649184945648,3506.3516,569.8962
3515.2542489600974,3503.2722,569.4058
3491.1290885001163,3496.9949,568.9779
3477.9687126306153,3497.8254,569.2469
3477.608624841784,3502.221,569.93475
3496.420597133764,3502.8813,570.6025
3523.6233714807872,3504.851,570.79913
3517.9827403500303,3503.4133,570.24585
3498.7738495086605,3499.1614,569.81116
3492.2460542050612,3502.5244,570.0006
3489.214452590852,3509.0085,570.489
3510.581320764139,3511.709,571.101
3539.175445635465,3513.7788,571.16016
3530.665978035832,3509.8667,570.3684
3503.7235933229704,3498.7563,569.5947
3487.7051484118792,3495.3904,569.48395
3484.3263937773095,3493.351,569.6958
3509.1193066370006,3490.5964,569.88586
3540.869568499523,3482.4868,569.15796
3534.398012476935,3474.3027,567.40955
3509.28705696993,3458.592,565.5139
3493.3401807682676,3453.0781,564.18744
3484.2499178450644,3457.7288,563.37744
3498.9574187064845,3457.6895,562.76025
3522.284154111191,3469.138,562.0259
3510.2991307390303,3473.8708,560.78174
3480.698383712278,3477.3164,560.018
3462.3623441608006,3481.628,560.1542
3458.0208347017974,3484.1743,560.7765
3426.56558484813,3484.148,561.46094
3408.5137300392466,3481.3386,562.932
3423.9154457080404,3476.4814,564.69183
3410.5792781261707,3460.7417,565.54956
3396.147888916056,3444.3926,566.4124
3373.4630566519763,3428.244,567.2371
3324.2720279245013,3392.7166,567.7101
3300.420393999916,3421.3882,570.38855
3351.6801535241048,3443.0654,574.11926
3473.769987180387,3477.6277,577.2617
3582.5650636290356,3534.2632,578.6326
3620.6856000006146,3532.2085,577.1026
3596.4821940752713,3535.2996,574.9074
3570.9484076573035,3526.7183,573.243
3567.36947834573,3520.8704,572.0803
3552.53277736155,3521.6794,570.98267
3554.747257019264,3522.4128,570.3047
3565.2026814699802,3521.7007,569.5003
3545.1135200071517,3516.558,568.26855
3518.4552069084075,3505.831,567.3397
3498.4380063224726,3498.9429,566.9338
3478.031648411348,3493.2073,566.86926
3488.707685331157,3488.221,567.1938
3505.33374847873,3487.4229,567.15564
3487.760338727381,3485.8499,566.6429
3476.4223544063934,3485.6143,566.66364
3474.669873265912,3489.9866,567.07306
3463.64368547962,3492.973,567.5707
3467.4398526079403,3493.9973,568.39124
3477.2085004748023,3496.2202,569.1351
3470.9232854022885,3494.3296,569.55963
3466.797094078979,3490.3298,570.0813
3471.593600989522,3491.072,570.73285
3486.5026609717625,3490.9888,571.2356
3509.636060606439,3485.52,571.18524
3528.0075805759207,3484.0566,570.50714
3516.511913628322,3481.1118,569.3037
3490.2207022451976,3479.1348,568.42377
3481.7270929634597,3482.2317,568.3342
3472.329118117268,3483.3481,568.4293
3472.119051626675,3481.698,568.7132
3477.5724809497383,3483.8015,569.04
3467.128509724579,3483.4553,569.19916
3460.3019682552613,3483.2126,569.659
3461.0332003760573,3484.49,570.3164
3460.832442858138,3482.821,570.88495
3470.610764506843,3481.0159,571.4164
3478.4551356249485,3482.806,571.7305
3470.4755905325987,3483.1833,571.8596
3466.3633646624407,3483.576,572.2431
3470.8938479921544,3485.447,572.77014
3485.443959311051,3484.693,573.1338
3499.3181560464254,3484.7217,573.1084
3491.0849630180123,3486.1147,572.77625
3467.4821181646394,3487.4502,572.7453
3453.908190771517,3487.0415,573.33325
3464.538384044098,3488.0557,574.2629
3488.6361151262436,3486.0396,574.8004
3502.607040060607,3482.671,574.6093
3494.6349048046463,3482.5427,574.1027
3474.7597026346048,3480.613,573.8034
3462.2483559262564,3482.037,574.0798
3460.5353755057067,3483.817,574.69446
3456.4745372523894,3485.3218,575.3593
3457.7651734679566,3484.529,576.107
3465.5190151387683,3485.0925,576.82623
3463.688529632548,3483.4465,577.2866
3459.942099475077,3481.624,577.77435
3468.584067341536,3481.7378,578.37024
3476.2449611096717,3481.1418,578.6987
3487.808545716271,3481.0642,578.83813
3512.5085608368536,3483.781,578.7531
3516.5230940872634,3483.002,577.9832
3509.5237206352604,3481.0635,577.1182
3513.988879573396,3482.2395,576.49646
3503.7999587209233,3480.4414,575.6763
3508.758816992682,3480.5647,575.1597
3533.386859213488,3481.9512,574.51385
3519.189034775449,3481.073,573.1666
3483.795660181398,3481.7854,572.3047
3471.396335133533,3485.6396,572.49255
3473.605035698671,3485.8604,572.92145
3495.9343305535485,3482.4731,573.1594
3522.904335826821,3479.6565,572.71313
3509.2929105834464,3476.0884,571.4865
3478.015154990029,3475.5393,570.70807
3466.0935895171697,3480.0886,570.8895
3464.351165469433,3476.1719,571.1931
3482.7658104721345,3471.9216,571.40466
3510.24329128921,3470.1243,571.06055
3497.615630954465,3468.157,569.9528
3464.354201017435,3474.0908,569.44354
3452.2280820260603,3478.4658,569.9294
3450.0950813075465,3477.216,570.6127
3451.965238678871,3475.0525,571.2653
3460.732600269097,3475.04,571.8665
3452.9174234759666,3472.7012,572.1645
3439.209310050661,3473.6763,572.739
3441.4733842722535,3477.0315,573.7648
3444.960092285777,3478.383,574.7184
3452.971467357842,3480.8254,575.6468
3466.077346728028,3483.9375,576.443
3458.9510711892385,3482.8645,576.85913
3453.2847877627337,3481.0166,577.4628
3466.849780026033,3481.1382,578.2137
3474.0756570142566,3480.0583,578.5413
3485.1671079189264,3478.2754,578.6597
3495.1373201247006,3479.5305,578.5297
3484.3456258035985,3477.7966,578.10126
3475.666477813521,3477.6733,578.00226
3479.4852626267243,3479.2327,578.15814
3484.313890357788,3477.585,578.13306
3511.8064871315896,3476.4797,577.958
3537.37336857274,3478.4294,577.088
3513.9199868367386,3478.1968,575.5702
3480.5190883891364,3478.7625,574.79193
3471.378436604753,3480.8345,574.93274
3473.678445347741,3481.687,575.252
3504.0635077942907,3482.8057,575.51056
3539.0339292955937,3484.4014,574.97095
3528.8307916337676,3483.535,573.51355
3517.04815721619,3481.2673,572.37616
3510.737933150692,3481.128,571.539
3499.119337849575,3482.32,570.8768
3495.9073812566353,3482.3027,570.5155
3492.805218149857,3482.8074,570.2245
3483.445941625804,3479.8752,569.92725
3469.3454306246626,3477.2822,569.81757
3464.642493840468,3480.6084,570.17395
3464.5535854470572,3485.7712,570.7564
3489.7767750742787,3490.033,571.43304
3515.864024782141,3497.742,571.6105
3504.071128581064,3500.766,571.1952
3499.5016656451544,3497.7407,571.08856
3493.7472374650088,3498.2874,571.0995
3484.75689448989,3494.7615,571.158
3491.4110039077273,3489.56,571.31586
3494.9819419088863,3490.0193,571.29065
3486.958751879371,3487.4485,571.11176
3481.4785819185754,3483.201,571.05505
3483.466287059733,3483.025,571.1353
3487.6628515269226,3483.7588,571.1658
3492.025806238051,3484.1824,571.09467
3490.580265115329,3486.0708,570.96515
3489.9868191212827,3484.698,570.8444
3499.239817111627,3479.642,570.599
3499.7911599082554,3477.806,570.05695
3493.993369384293,3478.9895,569.5629
3508.6974369293075,3478.2224,569.20654
3514.7185369685717,3479.9204,568.47314
3501.7083250725955,3481.8232,567.6607
3500.087746197466,3469.2932,566.8721
3493.32097321339,3465.9355,566.03253
3487.3293411885647,3464.3755,565.3417
3458.744771227548,3462.2004,564.74146
3431.263360175112,3469.8477,565.13873
3436.9502742659506,3470.3042,566.21246
3427.7969551962797,3453.3352,566.5779
3410.136544248475,3435.2205,566.7581
3366.0027151124814,3422.542,567.1026
3297.1618034929884,3397.0664,567.9532
3289.296467318181,3432.5361,571.6576
3374.207752615633,3456.9297,575.97144
3505.4356176994115,3495.1653,578.9003
3603.3472405557814,3540.6575,579.5771
3631.552019149328,3540.284,577.7591
3616.829759120393,3549.0056,575.6731
3595.561485901616,3543.0193,573.8824
3572.8509242626283,3540.0203,572.57324
3555.277540789343,3534.1982,571.6811
3558.036637063673,3527.247,571.0358
3564.9113159400404,3519.079,570.0553
3546.218612541845,3513.236,568.74994
3522.1558907932213,3509.5796,567.8974
3515.7164310679873,3507.5415,567.6146
3507.508771377138,3503.4724,567.3353
3504.9941034657936,3499.252,567.16
3496.2076786662137,3493.3235,566.878
3474.687413665272,3487.8213,566.69666
3472.3780353604106,3485.6172,567.0438
3484.851152814733,3484.2034,567.3619
3490.000664761681,3482.445,567.2815
3485.1404536436685,3480.2585,567.03674
3477.419313836812,3476.3633,566.8392
3462.727978202392,3473.1123,566.7631
3460.4874880682128,3476.6128,567.18097
3478.156374461015,3479.313,567.68567
3484.904404098214,3481.5415,567.7471
3485.9902969765812,3483.159,567.7092
3480.3626924916184,3482.8428,567.6467
3467.4581115728306,3482.9067,567.7466
3469.292802002489,3486.085,568.27844
3484.567440329777,3486.5867,568.7285
3493.259258962572,3484.1392,568.6894
3488.09232918826,3482.222,568.40466
3479.773549430302,3480.3538,568.2413
3464.7362602586836,3480.601,568.30695
3446.409304437468,3490.2559,569.03625
3438.2871601051597,3496.5125,570.3816
3426.21218589621,3506.5872,572.1663
3431.4034741789155,3514.0645,574.4468
3447.466987238598,3518.8733,576.6646
3454.7215633045466,3523.8691,578.57837
3477.2313100905535,3525.5903,580.3719
3500.908526708992,3524.805,581.53467
3516.997478220169,3522.9934,582.0549
3530.329011627903,3520.4536,582.1288
3530.4463164083772,3520.151,581.87555
3512.5793443909715,3522.3445,581.7182
3508.6728008977507,3524.1565,582.10284
3519.0431443675297,3524.4038,582.54816
3527.453907739501,3523.484,582.66785
3537.7596453901674,3521.6038,582.5329
3534.6786522813395,3520.3738,582.1054
3516.5870987973094,3523.5374,581.8837
3515.9898457429063,3526.682,582.23553
3523.4576984123046,3529.8599,582.633
3530.472233265281,3532.0122,582.8723
3563.7325176616296,3531.191,582.9086
3582.3353889476584,3527.7214,581.94403
3561.6212048871394,3524.0596,580.4615
3538.2861515458567,3523.0732,579.58905
3530.955735212254,3522.2393,579.2864
3529.7735214505374,3522.8855,579.14197
3534.957667302584,3522.551,578.9984
3545.825006795705,3521.2837,578.6725
3541.978227196176,3520.5322,578.04065
3527.730120202319,3521.8433,577.5843
3519.4609373996964,3522.254,577.521
3515.7683254744315,3518.8574,577.55194
3514.1456602933977,3514.8477,577.5603
3519.8611297183525,3502.8472,577.28046
3520.851550127277,3495.6028,576.66846
3511.534998638267,3489.9153,575.9061
3507.9905629817113,3484.7524,575.2772
3504.051201644177,3485.3408,574.75073
3493.530360517081,3484.8047,574.30664
3484.9832798378493,3490.0425,574.2912
3475.4991704252634,3493.664,574.5701
3480.249565865114,3502.7527,575.3324
3489.808338322896,3507.4426,576.0416
3493.021169175732,3506.0278,576.44635
3495.829404385403,3506.2173,576.79834
3500.5474464048184,3504.9688,577.0463
3504.2841908094892,3505.6309,577.1931
3499.041576081297,3511.1592,577.4014
3503.3671125095743,3515.291,577.866
3516.599571332431,3511.1372,578.0686
3544.64425146163,3508.2798,577.8472
3559.73500335551,3497.719,576.5956
3536.207970057896,3490.061,574.81744
3510.6108236406035,3486.2366,573.64966
3501.944868391841,3483.599,573.0641
3496.044651209732,3482.172,572.6145
3484.5909466192866,3480.8027,572.27
3477.9886129762554,3486.7803,572.39777
3471.7869027326415,3491.1523,572.7821
3470.0768855575034,3502.896,573.63586
3476.2520155793377,3508.2231,574.63617
3485.22140680581,3502.989,575.30023
3495.436681970381,3498.5403,575.62366
3491.72511465604,3492.1082,575.52167
3471.574918582892,3491.494,575.55273
3452.7641335007943,3500.4753,576.3864
3451.8538026983942,3503.7354,577.7538
3470.1129084198556,3508.3552,579.21484
3497.5490138749874,3510.2869,580.2076
3512.8118754963243,3510.2878,580.4836
3511.850078453765,3513.4446,580.5001
3510.0530506687655,3513.7878,580.58716
3507.300744790313,3512.841,580.6943
3512.7249000539696,3512.1233,580.8558
3529.12350295331,3511.2222,580.8355
3540.548122094508,3509.7996,580.3367
3534.60398355454,3510.956,579.6013
3523.1172367064482,3510.6672,579.0514
3525.0899252003305,3509.6191,578.7754
3529.586961780061,3510.5522,578.44055
3548.215746186015,3510.4907,577.9812
3562.466594223508,3512.029,577.058
3539.970210413391,3514.376,575.8501
3516.6825827426055,3513.6633,575.28076
3509.677138463605,3518.0693,575.4205
3504.053951384714,3525.5667,575.8861
3533.688082331907,3529.7507,576.58466
3568.2638595856547,3534.3494,576.55914
3554.317090393397,3531.722,575.568
3545.6246535470327,3522.3413,574.80756
3536.841270503499,3520.9446,574.23627
3516.725982746694,3524.9185,573.9989
3542.9195413107573,3527.2703,574.35095
3570.95973130794,3528.3767,573.94135
3547.8113362925424,3527.4963,572.7964
3515.2097922949356,3524.5388,572.2937
3500.030048950315,3534.1804,572.9099
3493.5032526719206,3550.5447,574.2864
3519.8164741666133,3559.685,576.01215
3554.3462706987693,3564.8064,577.1059
3554.491622264398,3558.9172,577.13513
3558.464881850354,3545.5298,576.9015
3557.534720170883,3544.0437,576.5536
3546.74923687475,3546.816,576.32367
3563.558103513874,3546.5388,576.3756
3580.420213059028,3547.395,575.9536
3565.1150153184435,3540.4585,574.91315
3556.916839972667,3526.1912,573.9672
3548.1333854158775,3515.1733,572.9385
3537.070348161964,3507.0679,571.93506
3514.8795981472076,3498.6638,571.0023
3477.3930253834324,3490.815,570.4602
3447.924389951625,3480.387,570.6305
3407.511760344554,3448.2825,570.65125
3358.6280841818407,3419.0686,570.99133
3306.244674095169,3388.7356,571.81696
3263.8229425986174,3097.6167,565.942
3239.5700233169255,2742.893,552.0338
2213.7472578419265,2342.6646,528.515
798.9814204768616,1927.5535,523.03326
400.0,1856.6685,553.25134
987.3251411155245,1948.6326,593.3954
1856.727402154012,2120.8225,620.649
2348.4663018355545,2399.5925,632.6617
2720.361040117787,2613.5273,638.6199
3021.806097244964,2805.657,640.36316
3231.0161452931516,2952.0466,638.2972
3348.2997453608505,3070.6829,634.1428
3441.2313119928967,3147.737,629.1174
3521.4005889323907,3221.3088,623.65894
3553.4028848068883,3269.5435,617.3578
3567.2597891792675,3306.0776,611.26385
3584.8576014994096,3355.641,606.1429
3596.5923449188485,3379.9321,601.1002
3595.632687041859,3426.3416,596.99725
3594.802854276852,3445.975,593.36414
3591.274540153931,3468.4905,590.3179
3583.7182256639926,3479.5925,587.6089
3575.5154471603873,3492.7998,585.43304
3561.0658123389576,3500.1602,583.62897
3535.8593227814204,3508.9744,582.42633
3511.7742645531425,3517.4895,582.0955
3504.473346109094,3524.1448,582.52527
3505.3779866256227,3522.5964,583.02905
3522.125363451766,3519.8206,583.4148
3542.248760128844,3513.6199,583.17224
3539.8432202347,3511.2883,582.3686
3541.8175979221533,3517.9658,581.8801
3553.769777604127,3523.2493,581.45746
3558.8642371342366,3522.2227,580.6633
3575.474403316336,3517.7996,579.6395
3571.603139970645,3509.6409,577.95123
3538.093824798514,3503.6714,576.2719
3522.2201795147503,3506.9119,575.6196
3526.2569444216065,3511.412,575.4302
3540.784140258551,3519.1711,575.2866
3571.4549178786447,3523.8564,574.8582
3569.6010240128608,3524.8425,573.6302
3527.9915680955046,3525.2598,572.54736
3501.2934844476345,3528.5542,572.7072
3498.4063657000233,3534.5706,573.6518
3509.8032245723034,3541.3281,574.77405
3535.8933299205833,3543.863,575.62384
3547.2165067128544,3539.542,575.6528
3535.7577899399093,3534.6091,575.3147
3536.5368720549277,3529.664,575.2034
3536.2904240912794,3529.4204,575.0451
3538.7960832201093,3531.929,574.9661
3566.4617694964995,3531.6792,574.8025
3584.2397079495595,3528.9326,573.7993
3564.4137673475834,3527.2588,572.3387
3546.192984817475,3527.04,571.4769
3541.491599110536,3527.057,571.0666
3540.3053178920954,3527.3164,570.7424
3560.1470317564817,3526.516,570.4144
3572.8026995140535,3522.677,569.42535
3551.4821730596013,3520.3484,568.0843
3535.2855240042973,3522.879,567.4479
3534.425106431264,3523.657,567.21606
3533.495776764149,3527.2952,567.0613
3545.009491628771,3530.5781,567.0109
3535.534447781344,3528.0154,566.5565
3488.9721539424772,3523.7917,566.2874
3457.3955482273186,3520.168,567.19904
3448.416017960754,3517.0435,568.7833
3454.1500992602364,3520.6133,570.6391
3484.935946284137,3524.9817,572.424
3508.936689242213,3523.537,573.3176
3508.6135597053844,3523.4746,573.6332
3511.6600293125425,3529.4204,574.19165
3521.7841471161382,3537.3562,574.8694
3541.473441304716,3547.6768,575.5397
3573.3545704243425,3552.9946,575.81006
3576.4089379003935,3545.2412,575.01746
3548.8785930838694,3535.1335,573.9689
3537.4203416452983,3527.57,573.512
3532.9746609969843,3524.5127,573.2322
3522.1845058030653,3526.6611,573.1119
3521.991222199157,3529.1138,573.3416
3521.691818289223,3532.5771,573.63617
3513.9395127850767,3531.9116,573.9106
3519.2749580564414,3529.4744,574.3344
3524.9653289790704,3527.4468,574.53876
3520.2746027210314,3525.5347,574.55237
3524.1638379837914,3526.217,574.73706
3526.036874647244,3529.97,574.9031
3515.5965815767977,3531.548,575.06146
3517.7358608745208,3534.1565,575.5843
3525.036010658002,3536.492,576.0765
3523.951747493992,3538.0488,576.4088
3532.372734170512,3540.7178,576.86237
3533.7012659215434,3537.0603,576.9695
3524.4035743975487,3531.8086,576.92755
3528.6167182629592,3527.0344,577.03
3535.8282655595076,3523.359,576.90015
3535.2840492585146,3524.7073,576.629
3553.1928057221003,3524.718,576.38947
3553.886688985192,3523.734,575.62177
3524.1675099180375,3521.9082,574.83606
3520.1433552697627,3517.6255,574.7648
3522.57018927055,3516.3127,574.69714
3516.713539801968,3517.84,574.5967
3524.635546902174,3518.7185,574.68616
3526.1263093623947,3523.4028,574.66656
3515.6511572515083,3526.7588,574.708
3519.5294477302323,3528.2595,575.07776
3528.305078623498,3529.005,575.32697
3523.6327590841374,3527.459,575.29785
3522.8250900728417,3525.6282,575.37695
3525.3772113662635,3526.3599,575.49097
3516.66623476892,3528.818,575.59814
3521.21310146973,3536.0605,576.1501
3532.6588086429824,3543.3499,576.73413
3526.5359812571296,3544.0808,577.0128
3525.851929383221,3541.8623,577.43085
3531.683937957649,3531.2446,577.5617
3525.433275688192,3522.8423,577.32434
3524.1064371298435,3519.5994,577.2105
3530.342814059909,3517.9702,577.0796
3525.6381355678996,3522.4082,576.8992
3526.5405462343824,3523.0815,576.87335
3532.9550949854165,3519.0364,576.69446
3532.1239848427203,3515.4707,576.2513
3529.812809425398,3512.015,575.7625
3520.3171649647766,3510.5027,575.3027
3514.332105732664,3514.944,575.2281
3522.3931432178542,3519.8286,575.4168
3525.046677897125,3525.8535,575.5184
3520.0236769878916,3532.1702,575.72784
3520.974707114539,3537.844,576.22516
3518.5096802201897,3541.482,576.7678
3518.4146631789017,3540.0518,577.33246
3530.576020334158,3538.111,577.8435
3538.499489522742,3536.2358,577.96954
3536.5402875096224,3536.9543,577.93463
3537.190306502487,3533.9001,577.88947
3542.259272416745,3531.0706,577.75037
3527.7185381058503,3528.2087,577.39996
3502.7821341745594,3521.2043,577.2813
3505.0992611559677,3519.939,577.8005
3513.5741326904517,3514.081,578.0259
3485.702117413698,3496.3496,577.54474
3440.6894459956457,3448.403,576.5777
3372.7459662122956,3433.5054,576.50464
3334.4699176878403,3441.61,578.4646
3367.0589394476588,3470.5845,582.0859
3473.819418880286,3522.7349,586.0674
3613.876440896808,3563.1921,588.1526
3689.418273800019,3555.857,586.3225
3685.1834943924714,3561.1326,582.9485
3644.9328535898253,3572.6453,580.2065
3624.694110777945,3566.6494,578.3702
3600.4080531867253,3568.7158,577.05585
3581.502125865585,3566.6333,576.2951
3563.224080358169,3564.8237,575.94684
3536.862079780758,3557.0457,575.8422
3530.1862193298803,3569.555,576.79047
3539.258815089098,3561.9165,577.6036
3546.7008906482242,3557.593,578.0474
3560.0226426859217,3548.192,578.06055
3587.5978066345992,3540.1787,577.5269
3588.527132972252,3533.6418,576.1026
3559.8996767955405,3498.8767,573.77826
3539.2091277375807,3504.2644,572.4987
3531.2824111660457,3477.0063,570.9384
3537.9512557113812,3475.2642,569.5667
3558.1932659777904,3502.0984,568.73724
3553.049342585129,3499.154,567.20386
3519.1859956734065,3526.884,566.64935
3499.65376218623,3532.1235,567.0904
3495.312280083722,3504.4832,567.1959
3491.458673561765,3500.431,567.3325
3486.926067519178,3497.5103,567.49445
3472.630225377412,3493.8894,567.6794
3460.2112761607004,3495.7976,568.3133
3471.5517119666415,3499.7373,569.35803
3481.9138800961637,3475.0337,569.3542
3483.972513595345,3475.043,569.16364
3484.9845851720975,3500.0635,569.64154
3487.287941070786,3500.3523,570.0352
3492.626309043071,3500.7244,570.3777
3494.79721227697,3505.24,570.7031
3499.2612883626853,3479.0864,570.24243
3498.892350326532,3474.2,569.6005
3489.8350779032803,3493.929,569.5439
3486.9221808168923,3488.3237,569.5266
3491.557676940044,3487.6333,569.56146
3493.6687630603305,3492.1313,569.58624
3495.9723635276114,3469.131,568.912
3494.185265969786,3470.0132,568.268
3484.6717481824517,3496.0076,568.4009
3482.7488944255883,3494.8152,568.6873
3486.630272774143,3496.6526,569.0554
3488.764161320134,3498.618,569.36005
3493.256283260118,3471.5317,568.8567
3492.3071546270558,3470.855,568.291
3482.8210942632604,3495.5369,568.453
3480.971537835041,3492.7842,568.73047
3485.7834809267915,3492.8374,569.0423
3486.909591598641,3494.082,569.2498
3485.7353903414205,3466.5747,568.67017
3484.1460842472397,3466.1946,568.1926
3484.7686107948175,3465.3066,567.7317
3484.8186260069942,3464.4563,567.22705
3483.680045218316,3469.1555,566.85535
3482.4081749723728,3471.7117,566.5729
3481.8748346609477,3474.129,566.3823
3479.272534712631,3472.101,566.13947
3474.790100274996,3459.5786,565.6242
3479.003910224616,3451.7793,565.04376
3475.145018272439,3447.0454,564.22266
3467.9891149694395,3447.4238,563.54364
3471.1346523086786,3456.71,563.30963
