x,y,z
-0.5,-7.5,-3.333333
-0.5,-8.0,-3.333333
-0.5,-8.5,-3.333333
-0.5,-9.0,-3.333333
-0.5,-9.5,-3.333333
-0.5,-10.0,-3.333333
-0.5,-10.5,-3.333333
-0.5,-11.0,-3.333333
-0.5,-11.5,-3.333333
-0.5,-12.0,-3.333333
-0.5,-12.5,-3.333333
-0.5,-13.0,-3.333333
-0.5,-13.5,-3.333333
-0.5,-14.0,-3.333333
-0.5,-14.5,-3.333333
-0.5,-15.0,-3.333333
-0.5,-16.0,-3.333333
-0.5,-6.5,-3.333333
0.0,10.0,-3.333333
0.0,9.0,-3.333333
0.0,-2.0,-3.333333
0.0,-2.5,-3.333333
0.0,-3.0,-3.333333
0.0,-3.5,-3.333333
0.0,-4.0,-3.333333
0.0,-4.5,-3.333333
0.0,-5.0,-3.333333
0.0,-5.5,-3.333333
0.0,-6.0,-3.333333
0.0,-6.5,-3.333333
0.0,-7.0,-3.333333
0.0,-7.5,-3.333333
0.0,-8.0,-3.333333
0.0,-8.5,-3.333333
0.0,-9.0,-3.333333
0.0,-9.5,-3.333333
0.0,-10.0,-3.333333
0.0,-1.5,-3.333333
0.0,9.5,-3.333333
0.0,-1.0,-3.333333
0.0,0.0,-3.333333
0.0,8.5,-3.333333
0.0,8.0,-3.333333
0.0,7.5,-3.333333
0.0,7.0,-3.333333
0.0,6.5,-3.333333
0.0,6.0,-3.333333
0.0,5.5,-3.333333
0.0,5.0,-3.333333
0.0,4.5,-3.333333
0.0,4.0,-3.333333
0.0,3.5,-3.333333
0.0,3.0,-3.333333
0.0,2.5,-3.333333
0.0,2.0,-3.333333
0.0,1.5,-3.333333
0.0,1.0,-3.333333
0.0,0.5,-3.333333
0.0,-0.5,-3.333333
-1.0,-0.5,-3.333333
-0.5,-6.0,-3.333333
-0.5,-5.0,-3.333333
-1.0,-12.0,-3.333333
-1.0,-12.5,-3.333333
-1.0,-13.0,-3.333333
-1.0,-13.5,-3.333333
-1.0,-14.0,-3.333333
-1.0,-14.5,-3.333333
-1.0,-15.0,-3.333333
-1.0,-15.5,-3.333333
-1.0,-16.0,-3.333333
-1.0,-16.5,-3.333333
-1.0,-17.0,-3.333333
-1.0,-17.5,-3.333333
-1.0,-18.0,-3.333333
-0.5,18.0,-3.333333
-0.5,17.5,-3.333333
-0.5,17.0,-3.333333
-0.5,16.5,-3.333333
-1.0,-11.5,-3.333333
-0.5,16.0,-3.333333
-1.0,-11.0,-3.333333
-1.0,-10.0,-3.333333
-1.0,-1.5,-3.333333
-1.0,-2.0,-3.333333
-1.0,-2.5,-3.333333
-1.0,-3.0,-3.333333
-1.0,-3.5,-3.333333
-1.0,-4.0,-3.333333
-1.0,-4.5,-3.333333
-1.0,-5.0,-3.333333
-1.0,-5.5,-3.333333
-1.0,-6.0,-3.333333
-1.0,-6.5,-3.333333
-1.0,-7.0,-3.333333
-1.0,-7.5,-3.333333
-1.0,-8.0,-3.333333
-1.0,-8.5,-3.333333
-1.0,-9.0,-3.333333
-1.0,-9.5,-3.333333
-1.0,-10.5,-3.333333
-0.5,-5.5,-3.333333
-0.5,15.5,-3.333333
-0.5,14.5,-3.333333
-0.5,3.5,-3.333333
-0.5,3.0,-3.333333
-0.5,2.5,-3.333333
-0.5,2.0,-3.333333
-0.5,1.5,-3.333333
-0.5,1.0,-3.333333
-0.5,0.5,-3.333333
-0.5,0.0,-3.333333
-0.5,-0.5,-3.333333
-0.5,-1.0,-3.333333
-0.5,-1.5,-3.333333
-0.5,-2.0,-3.333333
-0.5,-2.5,-3.333333
-0.5,-3.0,-3.333333
-0.5,-3.5,-3.333333
-0.5,-4.0,-3.333333
-0.5,-4.5,-3.333333
-0.5,4.0,-3.333333
-0.5,15.0,-3.333333
-0.5,4.5,-3.333333
-0.5,5.5,-3.333333
-0.5,14.0,-3.333333
-0.5,13.5,-3.333333
-0.5,13.0,-3.333333
-0.5,12.5,-3.333333
-0.5,12.0,-3.333333
-0.5,11.5,-3.333333
-0.5,11.0,-3.333333
-0.5,10.5,-3.333333
-0.5,10.0,-3.333333
-0.5,9.5,-3.333333
-0.5,9.0,-3.333333
-0.5,8.5,-3.333333
-0.5,8.0,-3.333333
-0.5,7.5,-3.333333
-0.5,7.0,-3.333333
-0.5,6.5,-3.333333
-0.5,6.0,-3.333333
-0.5,5.0,-3.333333
-6.5,18.0,-3.333333
-7.0,-18.0,-3.333333
-7.0,-17.5,-3.333333
-13.0,-5.5,-3.333333
-13.0,-6.0,-3.333333
-13.0,-6.5,-3.333333
-13.0,-7.0,-3.333333
-13.0,-7.5,-3.333333
-13.0,-8.0,-3.333333
-13.0,-8.5,-3.333333
-13.0,-9.0,-3.333333
-13.0,-9.5,-3.333333
-13.0,-10.0,-3.333333
-13.0,-10.5,-3.333333
-13.0,-11.0,-3.333333
-13.0,-11.5,-3.333333
-13.0,-12.0,-3.333333
-13.0,-12.5,-3.333333
-13.0,-13.0,-3.333333
-13.0,-13.5,-3.333333
-13.0,-5.0,-3.333333
-13.0,-14.0,-3.333333
-13.0,-4.5,-3.333333
-13.0,-3.5,-3.333333
-13.0,5.0,-3.333333
-13.0,4.5,-3.333333
-13.0,4.0,-3.333333
-13.0,3.5,-3.333333
-13.0,3.0,-3.333333
-13.0,2.5,-3.333333
-13.0,2.0,-3.333333
-13.0,1.5,-3.333333
-13.0,1.0,-3.333333
-13.0,0.5,-3.333333
-13.0,0.0,-3.333333
-13.0,-0.5,-3.333333
-13.0,-1.0,-3.333333
-13.0,-1.5,-3.333333
-13.0,-2.0,-3.333333
-13.0,-2.5,-3.333333
-13.0,-3.0,-3.333333
-13.0,-4.0,-3.333333
-13.0,5.5,-3.333333
-13.0,-14.5,-3.333333
-13.0,-15.5,-3.333333
-12.5,10.0,-3.333333
-12.5,9.5,-3.333333
-12.5,9.0,-3.333333
-12.5,8.5,-3.333333
-12.5,8.0,-3.333333
-12.5,7.5,-3.333333
-12.5,7.0,-3.333333
-12.5,6.5,-3.333333
-12.5,6.0,-3.333333
-12.5,5.5,-3.333333
-12.5,5.0,-3.333333
-12.5,4.5,-3.333333
-12.5,4.0,-3.333333
-12.5,3.5,-3.333333
-12.5,3.0,-3.333333
-12.5,2.5,-3.333333
-12.5,2.0,-3.333333
-12.5,10.5,-3.333333
-13.0,-15.0,-3.333333
-12.5,11.0,-3.333333
-12.5,12.0,-3.333333
-13.0,-16.0,-3.333333
-13.0,-16.5,-3.333333
-13.0,-17.0,-3.333333
-13.0,-17.5,-3.333333
-13.0,-18.0,-3.333333
-12.5,18.0,-3.333333
-12.5,17.5,-3.333333
-12.5,17.0,-3.333333
-12.5,16.5,-3.333333
-12.5,16.0,-3.333333
-12.5,15.5,-3.333333
-12.5,15.0,-3.333333
-12.5,14.5,-3.333333
-12.5,14.0,-3.333333
-12.5,13.5,-3.333333
-12.5,13.0,-3.333333
-12.5,12.5,-3.333333
-12.5,11.5,-3.333333
-12.5,1.5,-3.333333
-13.0,6.0,-3.333333
-13.0,7.0,-3.333333
-13.5,0.0,-3.333333
-13.5,-0.5,-3.333333
-13.5,-1.0,-3.333333
-13.5,-1.5,-3.333333
-13.5,-2.0,-3.333333
-13.5,-2.5,-3.333333
-13.5,-3.0,-3.333333
-13.5,-3.5,-3.333333
-13.5,-4.0,-3.333333
-13.5,-4.5,-3.333333
-13.5,-5.0,-3.333333
-13.5,-5.5,-3.333333
-13.5,-6.0,-3.333333
-13.5,-6.5,-3.333333
-13.5,-7.0,-3.333333
-13.5,-7.5,-3.333333
-13.5,-8.0,-3.333333
-13.5,0.5,-3.333333
-13.5,-8.5,-3.333333
-13.5,1.0,-3.333333
-13.5,2.0,-3.333333
-13.5,10.5,-3.333333
-13.5,10.0,-3.333333
-13.5,9.5,-3.333333
-13.5,9.0,-3.333333
-13.5,8.5,-3.333333
-13.5,8.0,-3.333333
-13.5,7.5,-3.333333
-13.5,7.0,-3.333333
-13.5,6.5,-3.333333
-13.5,6.0,-3.333333
-13.5,5.5,-3.333333
-13.5,5.0,-3.333333
-13.5,4.5,-3.333333
-13.5,4.0,-3.333333
-13.5,3.5,-3.333333
-13.5,3.0,-3.333333
-13.5,2.5,-3.333333
-13.5,1.5,-3.333333
-13.0,6.5,-3.333333
-13.5,-9.0,-3.333333
-13.5,-10.0,-3.333333
-13.0,15.5,-3.333333
-13.0,15.0,-3.333333
-13.0,14.5,-3.333333
-13.0,14.0,-3.333333
-13.0,13.5,-3.333333
-13.0,13.0,-3.333333
-13.0,12.5,-3.333333
-13.0,12.0,-3.333333
-13.0,11.5,-3.333333
-13.0,11.0,-3.333333
-13.0,10.5,-3.333333
-13.0,10.0,-3.333333
-13.0,9.5,-3.333333
-13.0,9.0,-3.333333
-13.0,8.5,-3.333333
-13.0,8.0,-3.333333
-13.0,7.5,-3.333333
-13.0,16.0,-3.333333
-13.5,-9.5,-3.333333
-13.0,16.5,-3.333333
-13.0,17.5,-3.333333
-13.5,-10.5,-3.333333
-13.5,-11.0,-3.333333
-13.5,-11.5,-3.333333
-13.5,-12.0,-3.333333
-13.5,-12.5,-3.333333
-13.5,-13.0,-3.333333
-13.5,-13.5,-3.333333
-13.5,-14.0,-3.333333
-13.5,-14.5,-3.333333
-13.5,-15.0,-3.333333
-13.5,-15.5,-3.333333
-13.5,-16.0,-3.333333
-13.5,-16.5,-3.333333
-13.5,-17.0,-3.333333
-13.5,-17.5,-3.333333
-13.5,-18.0,-3.333333
-13.0,18.0,-3.333333
-13.0,17.0,-3.333333
-13.5,11.0,-3.333333
-12.5,1.0,-3.333333
-12.5,0.0,-3.333333
-12.0,-16.5,-3.333333
-12.0,-17.0,-3.333333
-12.0,-17.5,-3.333333
-12.0,-18.0,-3.333333
-11.5,18.0,-3.333333
-11.5,17.5,-3.333333
-11.5,17.0,-3.333333
-11.5,16.5,-3.333333
-11.5,16.0,-3.333333
-11.5,15.5,-3.333333
-11.5,15.0,-3.333333
-11.5,14.5,-3.333333
-11.5,14.0,-3.333333
-11.5,13.5,-3.333333
-11.5,13.0,-3.333333
-11.5,12.5,-3.333333
-11.5,12.0,-3.333333
-12.0,-16.0,-3.333333
-11.5,11.5,-3.333333
-12.0,-15.5,-3.333333
-12.0,-14.5,-3.333333
-12.0,-6.0,-3.333333
-12.0,-6.5,-3.333333
-12.0,-7.0,-3.333333
-12.0,-7.5,-3.333333
-12.0,-8.0,-3.333333
-12.0,-8.5,-3.333333
-12.0,-9.0,-3.333333
-12.0,-9.5,-3.333333
-12.0,-10.0,-3.333333
-12.0,-10.5,-3.333333
-12.0,-11.0,-3.333333
-12.0,-11.5,-3.333333
-12.0,-12.0,-3.333333
-12.0,-12.5,-3.333333
-12.0,-13.0,-3.333333
-12.0,-13.5,-3.333333
-12.0,-14.0,-3.333333
-12.0,-15.0,-3.333333
-12.0,-5.5,-3.333333
-11.5,11.0,-3.333333
-11.5,10.0,-3.333333
-11.5,-1.0,-3.333333
-11.5,-1.5,-3.333333
-11.5,-2.0,-3.333333
-11.5,-2.5,-3.333333
-11.5,-3.0,-3.333333
-11.5,-3.5,-3.333333
-11.5,-4.0,-3.333333
-11.5,-4.5,-3.333333
-11.5,-5.0,-3.333333
-11.5,-5.5,-3.333333
-11.5,-6.0,-3.333333
-11.5,-6.5,-3.333333
-11.5,-7.0,-3.333333
-11.5,-7.5,-3.333333
-11.5,-8.0,-3.333333
-11.5,-8.5,-3.333333
-11.5,-9.0,-3.333333
-11.5,-0.5,-3.333333
-11.5,10.5,-3.333333
-11.5,0.0,-3.333333
-11.5,1.0,-3.333333
-11.5,9.5,-3.333333
-11.5,9.0,-3.333333
-11.5,8.5,-3.333333
-11.5,8.0,-3.333333
-11.5,7.5,-3.333333
-11.5,7.0,-3.333333
-11.5,6.5,-3.333333
-11.5,6.0,-3.333333
-11.5,5.5,-3.333333
-11.5,5.0,-3.333333
-11.5,4.5,-3.333333
-11.5,4.0,-3.333333
-11.5,3.5,-3.333333
-11.5,3.0,-3.333333
-11.5,2.5,-3.333333
-11.5,2.0,-3.333333
-11.5,1.5,-3.333333
-11.5,0.5,-3.333333
-12.5,0.5,-3.333333
-12.0,-5.0,-3.333333
-12.0,-4.0,-3.333333
-12.5,-11.0,-3.333333
-12.5,-11.5,-3.333333
-12.5,-12.0,-3.333333
-12.5,-12.5,-3.333333
-12.5,-13.0,-3.333333
-12.5,-13.5,-3.333333
-12.5,-14.0,-3.333333
-12.5,-14.5,-3.333333
-12.5,-15.0,-3.333333
-12.5,-15.5,-3.333333
-12.5,-16.0,-3.333333
-12.5,-16.5,-3.333333
-12.5,-17.0,-3.333333
-12.5,-17.5,-3.333333
-12.5,-18.0,-3.333333
-12.0,18.0,-3.333333
-12.0,17.5,-3.333333
-12.5,-10.5,-3.333333
-12.0,17.0,-3.333333
-12.5,-10.0,-3.333333
-12.5,-9.0,-3.333333
-12.5,-0.5,-3.333333
-12.5,-1.0,-3.333333
-12.5,-1.5,-3.333333
-12.5,-2.0,-3.333333
-12.5,-2.5,-3.333333
-12.5,-3.0,-3.333333
-12.5,-3.5,-3.333333
-12.5,-4.0,-3.333333
-12.5,-4.5,-3.333333
-12.5,-5.0,-3.333333
-12.5,-5.5,-3.333333
-12.5,-6.0,-3.333333
-12.5,-6.5,-3.333333
-12.5,-7.0,-3.333333
-12.5,-7.5,-3.333333
-12.5,-8.0,-3.333333
-12.5,-8.5,-3.333333
-12.5,-9.5,-3.333333
-12.0,-4.5,-3.333333
-12.0,16.5,-3.333333
-12.0,15.5,-3.333333
-12.0,4.5,-3.333333
-12.0,4.0,-3.333333
-12.0,3.5,-3.333333
-12.0,3.0,-3.333333
-12.0,2.5,-3.333333
-12.0,2.0,-3.333333
-12.0,1.5,-3.333333
-12.0,1.0,-3.333333
-12.0,0.5,-3.333333
-12.0,0.0,-3.333333
-12.0,-0.5,-3.333333
-12.0,-1.0,-3.333333
-12.0,-1.5,-3.333333
-12.0,-2.0,-3.333333
-12.0,-2.5,-3.333333
-12.0,-3.0,-3.333333
-12.0,-3.5,-3.333333
-12.0,5.0,-3.333333
-12.0,16.0,-3.333333
-12.0,5.5,-3.333333
-12.0,6.5,-3.333333
-12.0,15.0,-3.333333
-12.0,14.5,-3.333333
-12.0,14.0,-3.333333
-12.0,13.5,-3.333333
-12.0,13.0,-3.333333
-12.0,12.5,-3.333333
-12.0,12.0,-3.333333
-12.0,11.5,-3.333333
-12.0,11.0,-3.333333
-12.0,10.5,-3.333333
-12.0,10.0,-3.333333
-12.0,9.5,-3.333333
-12.0,9.0,-3.333333
-12.0,8.5,-3.333333
-12.0,8.0,-3.333333
-12.0,7.5,-3.333333
-12.0,7.0,-3.333333
-12.0,6.0,-3.333333
-11.5,-9.5,-3.333333
-13.5,11.5,-3.333333
-13.5,12.5,-3.333333
-15.0,16.5,-3.333333
-15.0,16.0,-3.333333
-15.0,15.5,-3.333333
-15.0,15.0,-3.333333
-15.0,14.5,-3.333333
-15.0,14.0,-3.333333
-15.0,13.5,-3.333333
-15.0,13.0,-3.333333
-15.0,12.5,-3.333333
-15.0,12.0,-3.333333
-15.0,11.5,-3.333333
-15.0,11.0,-3.333333
-15.0,10.5,-3.333333
-15.0,10.0,-3.333333
-15.0,9.5,-3.333333
-15.0,9.0,-3.333333
-15.0,8.5,-3.333333
-15.0,17.0,-3.333333
-15.0,8.0,-3.333333
-15.0,17.5,-3.333333
-15.5,-18.0,-3.333333
-15.5,-9.5,-3.333333
-15.5,-10.0,-3.333333
-15.5,-10.5,-3.333333
-15.5,-11.0,-3.333333
-15.5,-11.5,-3.333333
-15.5,-12.0,-3.333333
-15.5,-12.5,-3.333333
-15.5,-13.0,-3.333333
-15.5,-13.5,-3.333333
-15.5,-14.0,-3.333333
-15.5,-14.5,-3.333333
-15.5,-15.0,-3.333333
-15.5,-15.5,-3.333333
-15.5,-16.0,-3.333333
-15.5,-16.5,-3.333333
-15.5,-17.0,-3.333333
-15.5,-17.5,-3.333333
-15.0,18.0,-3.333333
-15.5,-9.0,-3.333333
-15.0,7.5,-3.333333
-15.0,6.5,-3.333333
-15.0,-4.5,-3.333333
-15.0,-5.0,-3.333333
-15.0,-5.5,-3.333333
-15.0,-6.0,-3.333333
-15.0,-6.5,-3.333333
-15.0,-7.0,-3.333333
-15.0,-7.5,-3.333333
-15.0,-8.0,-3.333333
-15.0,-8.5,-3.333333
-15.0,-9.0,-3.333333
-15.0,-9.5,-3.333333
-15.0,-10.0,-3.333333
-15.0,-10.5,-3.333333
-15.0,-11.0,-3.333333
-15.0,-11.5,-3.333333
-15.0,-12.0,-3.333333
-15.0,-12.5,-3.333333
-15.0,-4.0,-3.333333
-15.0,7.0,-3.333333
-15.0,-3.5,-3.333333
-15.0,-2.5,-3.333333
-15.0,6.0,-3.333333
-15.0,5.5,-3.333333
-15.0,5.0,-3.333333
-15.0,4.5,-3.333333
-15.0,4.0,-3.333333
-15.0,3.5,-3.333333
-15.0,3.0,-3.333333
-15.0,2.5,-3.333333
-15.0,2.0,-3.333333
-15.0,1.5,-3.333333
-15.0,1.0,-3.333333
-15.0,0.5,-3.333333
-15.0,0.0,-3.333333
-15.0,-0.5,-3.333333
-15.0,-1.0,-3.333333
-15.0,-1.5,-3.333333
-15.0,-2.0,-3.333333
-15.0,-3.0,-3.333333
-15.0,-13.0,-3.333333
-15.5,-8.5,-3.333333
-15.5,-7.5,-3.333333
-16.0,-14.5,-3.333333
-16.0,-15.0,-3.333333
-16.0,-15.5,-3.333333
-16.0,-16.0,-3.333333
-16.0,-16.5,-3.333333
-16.0,-17.0,-3.333333
-16.0,-17.5,-3.333333
-16.0,-18.0,-3.333333
-15.5,18.0,-3.333333
-15.5,17.5,-3.333333
-15.5,17.0,-3.333333
-15.5,16.5,-3.333333
-15.5,16.0,-3.333333
-15.5,15.5,-3.333333
-15.5,15.0,-3.333333
-15.5,14.5,-3.333333
-15.5,14.0,-3.333333
-16.0,-14.0,-3.333333
-15.5,13.5,-3.333333
-16.0,-13.5,-3.333333
-16.0,-12.5,-3.333333
-16.0,-4.0,-3.333333
-16.0,-4.5,-3.333333
-16.0,-5.0,-3.333333
-16.0,-5.5,-3.333333
-16.0,-6.0,-3.333333
-16.0,-6.5,-3.333333
-16.0,-7.0,-3.333333
-16.0,-7.5,-3.333333
-16.0,-8.0,-3.333333
-16.0,-8.5,-3.333333
-16.0,-9.0,-3.333333
-16.0,-9.5,-3.333333
-16.0,-10.0,-3.333333
-16.0,-10.5,-3.333333
-16.0,-11.0,-3.333333
-16.0,-11.5,-3.333333
-16.0,-12.0,-3.333333
-16.0,-13.0,-3.333333
-15.5,-8.0,-3.333333
-15.5,13.0,-3.333333
-15.5,12.0,-3.333333
-15.5,1.0,-3.333333
-15.5,0.5,-3.333333
-15.5,0.0,-3.333333
-15.5,-0.5,-3.333333
-15.5,-1.0,-3.333333
-15.5,-1.5,-3.333333
-15.5,-2.0,-3.333333
-15.5,-2.5,-3.333333
-15.5,-3.0,-3.333333
-15.5,-3.5,-3.333333
-15.5,-4.0,-3.333333
-15.5,-4.5,-3.333333
-15.5,-5.0,-3.333333
-15.5,-5.5,-3.333333
-15.5,-6.0,-3.333333
-15.5,-6.5,-3.333333
-15.5,-7.0,-3.333333
-15.5,1.5,-3.333333
-15.5,12.5,-3.333333
-15.5,2.0,-3.333333
-15.5,3.0,-3.333333
-15.5,11.5,-3.333333
-15.5,11.0,-3.333333
-15.5,10.5,-3.333333
-15.5,10.0,-3.333333
-15.5,9.5,-3.333333
-15.5,9.0,-3.333333
-15.5,8.5,-3.333333
-15.5,8.0,-3.333333
-15.5,7.5,-3.333333
-15.5,7.0,-3.333333
-15.5,6.5,-3.333333
-15.5,6.0,-3.333333
-15.5,5.5,-3.333333
-15.5,5.0,-3.333333
-15.5,4.5,-3.333333
-15.5,4.0,-3.333333
-15.5,3.5,-3.333333
-15.5,2.5,-3.333333
-13.5,12.0,-3.333333
-15.0,-13.5,-3.333333
-15.0,-14.5,-3.333333
-14.0,5.5,-3.333333
-14.0,5.0,-3.333333
-14.0,4.5,-3.333333
-14.0,4.0,-3.333333
-14.0,3.5,-3.333333
-14.0,3.0,-3.333333
-14.0,2.5,-3.333333
-14.0,2.0,-3.333333
-14.0,1.5,-3.333333
-14.0,1.0,-3.333333
-14.0,0.5,-3.333333
-14.0,0.0,-3.333333
-14.0,-0.5,-3.333333
-14.0,-1.0,-3.333333
-14.0,-1.5,-3.333333
-14.0,-2.0,-3.333333
-14.0,-2.5,-3.333333
-14.0,6.0,-3.333333
-14.0,-3.0,-3.333333
-14.0,6.5,-3.333333
-14.0,7.5,-3.333333
-14.0,16.0,-3.333333
-14.0,15.5,-3.333333
-14.0,15.0,-3.333333
-14.0,14.5,-3.333333
-14.0,14.0,-3.333333
-14.0,13.5,-3.333333
-14.0,13.0,-3.333333
-14.0,12.5,-3.333333
-14.0,12.0,-3.333333
-14.0,11.5,-3.333333
-14.0,11.0,-3.333333
-14.0,10.5,-3.333333
-14.0,10.0,-3.333333
-14.0,9.5,-3.333333
-14.0,9.0,-3.333333
-14.0,8.5,-3.333333
-14.0,8.0,-3.333333
-14.0,7.0,-3.333333
-14.0,16.5,-3.333333
-14.0,-3.5,-3.333333
-14.0,-4.5,-3.333333
-14.0,-15.5,-3.333333
-14.0,-16.0,-3.333333
-14.0,-16.5,-3.333333
-14.0,-17.0,-3.333333
-14.0,-17.5,-3.333333
-14.0,-18.0,-3.333333
-13.5,18.0,-3.333333
-13.5,17.5,-3.333333
-13.5,17.0,-3.333333
-13.5,16.5,-3.333333
-13.5,16.0,-3.333333
-13.5,15.5,-3.333333
-13.5,15.0,-3.333333
-13.5,14.5,-3.333333
-13.5,14.0,-3.333333
-13.5,13.5,-3.333333
-13.5,13.0,-3.333333
-14.0,-15.0,-3.333333
-14.0,-4.0,-3.333333
-14.0,-14.5,-3.333333
-14.0,-13.5,-3.333333
-14.0,-5.0,-3.333333
-14.0,-5.5,-3.333333
-14.0,-6.0,-3.333333
-14.0,-6.5,-3.333333
-14.0,-7.0,-3.333333
-14.0,-7.5,-3.333333
-14.0,-8.0,-3.333333
-14.0,-8.5,-3.333333
-14.0,-9.0,-3.333333
-14.0,-9.5,-3.333333
-14.0,-10.0,-3.333333
-14.0,-10.5,-3.333333
-14.0,-11.0,-3.333333
-14.0,-11.5,-3.333333
-14.0,-12.0,-3.333333
-14.0,-12.5,-3.333333
-14.0,-13.0,-3.333333
-14.0,-14.0,-3.333333
-15.0,-14.0,-3.333333
-14.0,17.0,-3.333333
-14.0,18.0,-3.333333
-14.5,11.0,-3.333333
-14.5,10.5,-3.333333
-14.5,10.0,-3.333333
-14.5,9.5,-3.333333
-14.5,9.0,-3.333333
-14.5,8.5,-3.333333
-14.5,8.0,-3.333333
-14.5,7.5,-3.333333
-14.5,7.0,-3.333333
-14.5,6.5,-3.333333
-14.5,6.0,-3.333333
-14.5,5.5,-3.333333
-14.5,5.0,-3.333333
-14.5,4.5,-3.333333
-14.5,4.0,-3.333333
-14.5,3.5,-3.333333
-14.5,3.0,-3.333333
-14.5,11.5,-3.333333
-14.5,2.5,-3.333333
-14.5,12.0,-3.333333
-14.5,13.0,-3.333333
-15.0,-15.0,-3.333333
-15.0,-15.5,-3.333333
-15.0,-16.0,-3.333333
-15.0,-16.5,-3.333333
-15.0,-17.0,-3.333333
-15.0,-17.5,-3.333333
-15.0,-18.0,-3.333333
-14.5,18.0,-3.333333
-14.5,17.5,-3.333333
-14.5,17.0,-3.333333
-14.5,16.5,-3.333333
-14.5,16.0,-3.333333
-14.5,15.5,-3.333333
-14.5,15.0,-3.333333
-14.5,14.5,-3.333333
-14.5,14.0,-3.333333
-14.5,13.5,-3.333333
-14.5,12.5,-3.333333
-14.0,17.5,-3.333333
-14.5,2.0,-3.333333
-14.5,1.0,-3.333333
-14.5,-10.0,-3.333333
-14.5,-10.5,-3.333333
-14.5,-11.0,-3.333333
-14.5,-11.5,-3.333333
-14.5,-12.0,-3.333333
-14.5,-12.5,-3.333333
-14.5,-13.0,-3.333333
-14.5,-13.5,-3.333333
-14.5,-14.0,-3.333333
-14.5,-14.5,-3.333333
-14.5,-15.0,-3.333333
-14.5,-15.5,-3.333333
-14.5,-16.0,-3.333333
-14.5,-16.5,-3.333333
-14.5,-17.0,-3.333333
-14.5,-17.5,-3.333333
-14.5,-18.0,-3.333333
-14.5,-9.5,-3.333333
-14.5,1.5,-3.333333
-14.5,-9.0,-3.333333
-14.5,-8.0,-3.333333
-14.5,0.5,-3.333333
-14.5,0.0,-3.333333
-14.5,-0.5,-3.333333
-14.5,-1.0,-3.333333
-14.5,-1.5,-3.333333
-14.5,-2.0,-3.333333
-14.5,-2.5,-3.333333
-14.5,-3.0,-3.333333
-14.5,-3.5,-3.333333
-14.5,-4.0,-3.333333
-14.5,-4.5,-3.333333
-14.5,-5.0,-3.333333
-14.5,-5.5,-3.333333
-14.5,-6.0,-3.333333
-14.5,-6.5,-3.333333
-14.5,-7.0,-3.333333
-14.5,-7.5,-3.333333
-14.5,-8.5,-3.333333
-11.5,-10.0,-3.333333
-11.5,-10.5,-3.333333
-11.5,-11.0,-3.333333
-8.5,-13.5,-3.333333
-8.5,-14.0,-3.333333
-8.5,-14.5,-3.333333
-8.5,-15.0,-3.333333
-8.5,-15.5,-3.333333
-8.5,-16.0,-3.333333
-8.5,-16.5,-3.333333
-8.5,-17.0,-3.333333
-8.5,-17.5,-3.333333
-8.5,-18.0,-3.333333
-8.0,18.0,-3.333333
-8.0,17.5,-3.333333
-8.0,17.0,-3.333333
-8.0,16.5,-3.333333
-8.0,16.0,-3.333333
-8.0,15.5,-3.333333
-8.0,15.0,-3.333333
-8.5,-13.0,-3.333333
-8.0,14.5,-3.333333
-8.5,-12.5,-3.333333
-8.5,-11.5,-3.333333
-8.5,-3.0,-3.333333
-8.5,-3.5,-3.333333
-8.5,-4.0,-3.333333
-8.5,-4.5,-3.333333
-8.5,-5.0,-3.333333
-8.5,-5.5,-3.333333
-8.5,-6.0,-3.333333
-8.5,-6.5,-3.333333
-8.5,-7.0,-3.333333
-8.5,-7.5,-3.333333
-8.5,-8.0,-3.333333
-8.5,-8.5,-3.333333
-8.5,-9.0,-3.333333
-8.5,-9.5,-3.333333
-8.5,-10.0,-3.333333
-8.5,-10.5,-3.333333
-8.5,-11.0,-3.333333
-8.5,-12.0,-3.333333
-8.5,-2.5,-3.333333
-8.0,14.0,-3.333333
-8.0,13.0,-3.333333
-8.0,2.0,-3.333333
-8.0,1.5,-3.333333
-8.0,1.0,-3.333333
-8.0,0.5,-3.333333
-8.0,0.0,-3.333333
-8.0,-0.5,-3.333333
-8.0,-1.0,-3.333333
-8.0,-1.5,-3.333333
-8.0,-2.0,-3.333333
-8.0,-2.5,-3.333333
-8.0,-3.0,-3.333333
-8.0,-3.5,-3.333333
-8.0,-4.0,-3.333333
-8.0,-4.5,-3.333333
-8.0,-5.0,-3.333333
-8.0,-5.5,-3.333333
-8.0,-6.0,-3.333333
-8.0,2.5,-3.333333
-8.0,13.5,-3.333333
-8.0,3.0,-3.333333
-8.0,4.0,-3.333333
-8.0,12.5,-3.333333
-8.0,12.0,-3.333333
-8.0,11.5,-3.333333
-8.0,11.0,-3.333333
-8.0,10.5,-3.333333
-8.0,10.0,-3.333333
-8.0,9.5,-3.333333
-8.0,9.0,-3.333333
-8.0,8.5,-3.333333
-8.0,8.0,-3.333333
-8.0,7.5,-3.333333
-8.0,7.0,-3.333333
-8.0,6.5,-3.333333
-8.0,6.0,-3.333333
-8.0,5.5,-3.333333
-8.0,5.0,-3.333333
-8.0,4.5,-3.333333
-8.0,3.5,-3.333333
-8.0,-6.5,-3.333333
-8.5,-2.0,-3.333333
-8.5,-1.0,-3.333333
-9.0,-8.0,-3.333333
-9.0,-8.5,-3.333333
